pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_da
mix	mol	1	110640001	110650000	-0.00000315
mix	mol	1	110650001	110660000	0.00007397
mix	mol	1	110660001	110670000	0.00010270
mix	mol	1	110670001	110680000	0.00015855
mix	mol	1	110680001	110690000	0.00006931
mix	mol	1	110690001	110700000	0.00013490
mix	mol	1	110700001	110710000	0.00006244
mix	mol	1	110710001	110720000	0.00003912
mix	mol	1	110720001	110730000	0.00028341
mix	mol	1	110730001	110740000	0.00021924
mix	mol	1	110740001	110750000	NA
mix	mol	1	110750001	110760000	0.00016022
mix	mol	1	110760001	110770000	0.00000093
mix	mol	1	110770001	110780000	0.00009148
mix	mol	1	110780001	110790000	0.00010411
mix	mol	1	110790001	110800000	0.00016883
mix	mol	1	110800001	110810000	0.00024394
mix	mol	1	110810001	110820000	0.00006688
mix	mol	1	110820001	110830000	0.00012702
mix	mol	1	110830001	110840000	0.00010953
mix	mol	1	110840001	110850000	0.00000657
mix	mol	1	110850001	110860000	0.00010669
mix	mol	1	110860001	110870000	0.00007881
mix	mol	1	110870001	110880000	0.00005997
mix	mol	1	110880001	110890000	0.00006845
mix	mol	1	110890001	110900000	0.00001560
mix	mol	1	110900001	110910000	0.00002136
mix	mol	1	110910001	110920000	NA
mix	mol	1	110920001	110930000	0.00000000
mix	mol	1	110930001	110940000	0.00000000
mix	mol	1	110940001	110950000	NA
mix	mol	1	110950001	110960000	NA
mix	mol	1	110960001	110970000	NA
mix	mol	1	110970001	110980000	0.00001186
mix	mol	1	110980001	110990000	NA
mix	mol	1	110990001	111000000	0.00003785
mix	mol	1	111000001	111010000	0.00000000
mix	mol	1	111010001	111020000	-0.00000471
mix	mol	1	111020001	111030000	-0.00000396
mix	mol	1	111030001	111040000	0.00003244
mix	mol	1	111040001	111050000	0.00003631
mix	mol	1	111050001	111060000	0.00009983
mix	mol	1	111060001	111070000	0.00010028
mix	mol	1	111070001	111080000	0.00010461
mix	mol	1	111080001	111090000	0.00004204
mix	mol	1	111090001	111100000	0.00009503
mix	mol	1	111100001	111110000	0.00013142
mix	mol	1	111110001	111120000	0.00003749
mix	mol	1	111120001	111130000	0.00009276
mix	mol	1	111130001	111140000	0.00008146
mix	mol	1	111140001	111150000	0.00001153
mix	mol	1	111150001	111160000	0.00002602
mix	mol	1	111160001	111170000	0.00002315
mix	mol	1	111170001	111180000	0.00004067
mix	mol	1	111180001	111190000	0.00011185
mix	mol	1	111190001	111200000	0.00001450
mix	mol	1	111200001	111210000	0.00012649
mix	mol	1	111210001	111220000	0.00002350
mix	mol	1	111220001	111230000	NA
mix	mol	1	111230001	111240000	0.00001079
mix	mol	1	111240001	111250000	0.00002454
mix	mol	1	111250001	111260000	0.00000735
mix	mol	1	111260001	111270000	0.00011874
mix	mol	1	111270001	111280000	0.00004320
mix	mol	1	111280001	111290000	0.00020588
mix	mol	1	111290001	111300000	0.00045754
mix	mol	1	111300001	111310000	-0.00005520
mix	mol	1	111310001	111320000	0.00000000
mix	mol	1	111320001	111330000	NA
mix	mol	1	111330001	111340000	0.00000000
mix	mol	1	111340001	111350000	NA
mix	mol	1	111350001	111360000	NA
mix	mol	1	111360001	111370000	NA
mix	mol	1	111370001	111380000	0.00002168
mix	mol	1	111380001	111390000	0.00006333
mix	mol	1	111390001	111400000	0.00000826
mix	mol	1	111400001	111410000	-0.00000769
mix	mol	1	111410001	111420000	0.00000572
mix	mol	1	111420001	111430000	0.00005251
mix	mol	1	111430001	111440000	0.00000000
mix	mol	1	111440001	111450000	0.00000647
mix	mol	1	111450001	111460000	0.00002844
mix	mol	1	111460001	111470000	0.00018356
mix	mol	1	111470001	111480000	0.00008989
mix	mol	1	111480001	111490000	0.00000073
mix	mol	1	111490001	111500000	0.00009009
mix	mol	1	111500001	111510000	0.00024753
mix	mol	1	111510001	111520000	0.00001907
mix	mol	1	111520001	111530000	0.00001554
mix	mol	1	111530001	111540000	0.00000339
mix	mol	1	111540001	111550000	0.00000183
mix	mol	1	111550001	111560000	0.00001750
mix	mol	1	111560001	111570000	0.00001686
mix	mol	1	111570001	111580000	0.00006866
mix	mol	1	111580001	111590000	0.00023804
mix	mol	1	111590001	111600000	0.00013749
mix	mol	1	111600001	111610000	0.00011591
mix	mol	1	111610001	111620000	0.00001560
mix	mol	1	111620001	111630000	0.00003172
mix	mol	1	111630001	111640000	0.00009791
mix	mol	1	111640001	111650000	0.00000879
mix	mol	1	111650001	111660000	0.00008658
mix	mol	1	111660001	111670000	0.00001077
mix	mol	1	111670001	111680000	0.00008566
mix	mol	1	111680001	111690000	0.00020604
mix	mol	1	111690001	111700000	0.00014763
mix	mol	1	111700001	111710000	0.00006358
mix	mol	1	111710001	111720000	NA
mix	mol	1	111720001	111730000	0.00007757
mix	mol	1	111730001	111740000	0.00013604
mix	mol	1	111740001	111750000	-0.00001685
mix	mol	1	111750001	111760000	0.00025964
mix	mol	1	111760001	111770000	0.00017526
mix	mol	1	111770001	111780000	0.00000000
mix	mol	1	111780001	111790000	0.00014741
mix	mol	1	111790001	111800000	0.00026117
mix	mol	1	111800001	111810000	0.00008855
mix	mol	1	111810001	111820000	0.00001668
mix	mol	1	111820001	111830000	0.00005518
mix	mol	1	111830001	111840000	0.00004158
mix	mol	1	111840001	111850000	0.00000912
mix	mol	1	111850001	111860000	0.00007219
mix	mol	1	111860001	111870000	0.00006923
mix	mol	1	111870001	111880000	0.00002599
mix	mol	1	111880001	111890000	NA
mix	mol	1	111890001	111900000	NA
mix	mol	1	111900001	111910000	-0.00001146
mix	mol	1	111910001	111920000	0.00004266
mix	mol	1	111920001	111930000	0.00008253
mix	mol	1	111930001	111940000	-0.00000531
mix	mol	1	111940001	111950000	0.00015432
mix	mol	1	111950001	111960000	0.00011458
mix	mol	1	111960001	111970000	0.00007269
mix	mol	1	111970001	111980000	0.00004104
mix	mol	1	111980001	111990000	0.00004360
mix	mol	1	111990001	112000000	0.00001138
mix	mol	1	112000001	112010000	0.00002973
mix	mol	1	112010001	112020000	0.00033971
mix	mol	1	112020001	112030000	0.00017557
mix	mol	1	112030001	112040000	0.00003372
mix	mol	1	112040001	112050000	0.00000704
mix	mol	1	112050001	112060000	0.00018736
mix	mol	1	112060001	112070000	0.00004623
mix	mol	1	112070001	112080000	0.00011955
mix	mol	1	112080001	112090000	0.00002496
mix	mol	1	112090001	112100000	0.00005055
mix	mol	1	112100001	112110000	0.00007159
mix	mol	1	112110001	112120000	0.00001228
mix	mol	1	112120001	112130000	0.00000162
mix	mol	1	112130001	112140000	0.00015126
mix	mol	1	112140001	112150000	0.00000066
mix	mol	1	112150001	112160000	0.00000000
mix	mol	1	112160001	112170000	NA
mix	mol	1	112170001	112180000	0.00000000
mix	mol	1	112180001	112190000	0.00000000
mix	mol	1	112190001	112200000	0.00006938
mix	mol	1	112200001	112210000	0.00003268
mix	mol	1	112210001	112220000	0.00015453
mix	mol	1	112220001	112230000	0.00029356
mix	mol	1	112230001	112240000	0.00040148
mix	mol	1	112240001	112250000	0.00000158
mix	mol	1	112250001	112260000	0.00002311
mix	mol	1	112260001	112270000	0.00002425
mix	mol	1	112270001	112280000	0.00000987
mix	mol	1	112280001	112290000	0.00000584
mix	mol	1	112290001	112300000	0.00002762
mix	mol	1	112300001	112310000	0.00011533
mix	mol	1	112310001	112320000	0.00001051
mix	mol	1	112320001	112330000	0.00003766
mix	mol	1	112330001	112340000	0.00001190
mix	mol	1	112340001	112350000	0.00005824
mix	mol	1	112350001	112360000	0.00001882
mix	mol	1	112360001	112370000	0.00005236
mix	mol	1	112370001	112380000	0.00004471
mix	mol	1	112380001	112390000	0.00004860
mix	mol	1	112390001	112400000	0.00006940
mix	mol	1	112400001	112410000	-0.00000218
mix	mol	1	112410001	112420000	0.00006905
mix	mol	1	112420001	112430000	0.00025593
mix	mol	1	112430001	112440000	0.00043302
mix	mol	1	112440001	112450000	0.00001485
mix	mol	1	112450001	112460000	0.00010244
mix	mol	1	112460001	112470000	0.00003546
mix	mol	1	112470001	112480000	0.00032913
mix	mol	1	112480001	112490000	0.00024617
mix	mol	1	112490001	112500000	0.00018714
mix	mol	1	112500001	112510000	0.00028958
mix	mol	1	112510001	112520000	0.00016830
mix	mol	1	112520001	112530000	0.00004588
mix	mol	1	112530001	112540000	0.00029569
mix	mol	1	112540001	112550000	0.00012512
mix	mol	1	112550001	112560000	0.00004861
mix	mol	1	112560001	112570000	0.00032902
mix	mol	1	112570001	112580000	0.00000000
mix	mol	1	112580001	112590000	0.00000000
mix	mol	1	112590001	112600000	0.00001369
mix	mol	1	112600001	112610000	0.00019756
mix	mol	1	112610001	112620000	0.00013291
mix	mol	1	112620001	112630000	0.00005696
mix	mol	1	112630001	112640000	0.00009969
mix	mol	1	112640001	112650000	0.00002873
mix	mol	1	112650001	112660000	0.00003879
mix	mol	1	112660001	112670000	0.00046381
mix	mol	1	112670001	112680000	0.00012039
mix	mol	1	112680001	112690000	0.00005120
mix	mol	1	112690001	112700000	0.00011243
mix	mol	1	112700001	112710000	0.00013522
mix	mol	1	112710001	112720000	0.00004450
mix	mol	1	112720001	112730000	0.00000446
mix	mol	1	112730001	112740000	0.00014975
mix	mol	1	112740001	112750000	0.00003579
mix	mol	1	112750001	112760000	0.00029597
mix	mol	1	112760001	112770000	0.00004278
mix	mol	1	112770001	112780000	-0.00000304
mix	mol	1	112780001	112790000	0.00018616
mix	mol	1	112790001	112800000	0.00011042
mix	mol	1	112800001	112810000	0.00019352
mix	mol	1	112810001	112820000	0.00030979
mix	mol	1	112820001	112830000	0.00004236
mix	mol	1	112830001	112840000	0.00000349
mix	mol	1	112840001	112850000	0.00028617
mix	mol	1	112850001	112860000	0.00001106
mix	mol	1	112860001	112870000	0.00002652
mix	mol	1	112870001	112880000	0.00006798
mix	mol	1	112880001	112890000	0.00023336
mix	mol	1	112890001	112900000	0.00000670
mix	mol	1	112900001	112910000	0.00041864
mix	mol	1	112910001	112920000	0.00091072
mix	mol	1	112920001	112930000	0.00013410
mix	mol	1	112930001	112940000	0.00000590
mix	mol	1	112940001	112950000	0.00001847
mix	mol	1	112950001	112960000	0.00010899
mix	mol	1	112960001	112970000	-0.00000042
mix	mol	1	112970001	112980000	0.00005764
mix	mol	1	112980001	112990000	0.00001508
mix	mol	1	112990001	113000000	0.00023207
mix	mol	1	113000001	113010000	0.00019471
mix	mol	1	113010001	113020000	0.00044504
mix	mol	1	113020001	113030000	0.00000953
mix	mol	1	113030001	113040000	0.00000509
mix	mol	1	113040001	113050000	0.00031272
mix	mol	1	113050001	113060000	0.00000532
mix	mol	1	113060001	113070000	0.00004153
mix	mol	1	113070001	113080000	0.00012307
mix	mol	1	113080001	113090000	0.00004473
mix	mol	1	113090001	113100000	0.00000328
mix	mol	1	113100001	113110000	0.00029870
mix	mol	1	113110001	113120000	0.00005429
mix	mol	1	113120001	113130000	0.00010469
mix	mol	1	113130001	113140000	0.00006682
mix	mol	1	113140001	113150000	0.00001676
mix	mol	1	113150001	113160000	0.00027749
mix	mol	1	113160001	113170000	-0.00000311
mix	mol	1	113170001	113180000	0.00001359
mix	mol	1	113180001	113190000	0.00012854
mix	mol	1	113190001	113200000	0.00035923
mix	mol	1	113200001	113210000	0.00013562
mix	mol	1	113210001	113220000	NA
mix	mol	1	113220001	113230000	0.00020118
mix	mol	1	113230001	113240000	0.00001669
mix	mol	1	113240001	113250000	0.00012143
mix	mol	1	113250001	113260000	0.00004631
mix	mol	1	113260001	113270000	0.00003710
mix	mol	1	113270001	113280000	0.00010314
mix	mol	1	113280001	113290000	0.00002666
mix	mol	1	113290001	113300000	0.00040843
mix	mol	1	113300001	113310000	0.00036909
mix	mol	1	113310001	113320000	0.00001694
mix	mol	1	113320001	113330000	0.00000000
mix	mol	1	113330001	113340000	0.00005146
mix	mol	1	113340001	113350000	0.00005792
mix	mol	1	113350001	113360000	0.00002443
mix	mol	1	113360001	113370000	0.00003130
mix	mol	1	113370001	113380000	-0.00000997
mix	mol	1	113380001	113390000	0.00066418
mix	mol	1	113390001	113400000	0.00014723
mix	mol	1	113400001	113410000	0.00002355
mix	mol	1	113410001	113420000	0.00005104
mix	mol	1	113420001	113430000	0.00000000
mix	mol	1	113430001	113440000	0.00016881
mix	mol	1	113440001	113450000	0.00002252
mix	mol	1	113450001	113460000	0.00005223
mix	mol	1	113460001	113470000	0.00026004
mix	mol	1	113470001	113480000	0.00009270
mix	mol	1	113480001	113490000	0.00002850
mix	mol	1	113490001	113500000	0.00006966
mix	mol	1	113500001	113510000	0.00020151
mix	mol	1	113510001	113520000	0.00007113
mix	mol	1	113520001	113530000	0.00001425
mix	mol	1	113530001	113540000	0.00009562
mix	mol	1	113540001	113550000	0.00028078
mix	mol	1	113550001	113560000	0.00000000
mix	mol	1	113560001	113570000	0.00078632
mix	mol	1	113570001	113580000	0.00012045
mix	mol	1	113580001	113590000	0.00004958
mix	mol	1	113590001	113600000	0.00020535
mix	mol	1	113600001	113610000	0.00009559
mix	mol	1	113610001	113620000	0.00001993
mix	mol	1	113620001	113630000	0.00005606
mix	mol	1	113630001	113640000	0.00006925
mix	mol	1	113640001	113650000	0.00008264
mix	mol	1	113650001	113660000	0.00009486
mix	mol	1	113660001	113670000	0.00012870
mix	mol	1	113670001	113680000	0.00005901
mix	mol	1	113680001	113690000	0.00011731
mix	mol	1	113690001	113700000	0.00000639
mix	mol	1	113700001	113710000	0.00010781
mix	mol	1	113710001	113720000	0.00001463
mix	mol	1	113720001	113730000	0.00000681
mix	mol	1	113730001	113740000	0.00000000
mix	mol	1	113740001	113750000	0.00025866
mix	mol	1	113750001	113760000	0.00028347
mix	mol	1	113760001	113770000	0.00002436
mix	mol	1	113770001	113780000	0.00002988
mix	mol	1	113780001	113790000	0.00001965
mix	mol	1	113790001	113800000	0.00020949
mix	mol	1	113800001	113810000	0.00009857
mix	mol	1	113810001	113820000	0.00023184
mix	mol	1	113820001	113830000	0.00009554
mix	mol	1	113830001	113840000	0.00000510
mix	mol	1	113840001	113850000	0.00000672
mix	mol	1	113850001	113860000	0.00005453
mix	mol	1	113860001	113870000	0.00000000
mix	mol	1	113870001	113880000	0.00023097
mix	mol	1	113880001	113890000	0.00000547
mix	mol	1	113890001	113900000	0.00004404
mix	mol	1	113900001	113910000	0.00020266
mix	mol	1	113910001	113920000	-0.00000747
mix	mol	1	113920001	113930000	0.00030261
mix	mol	1	113930001	113940000	0.00008936
mix	mol	1	113940001	113950000	0.00001024
mix	mol	1	113950001	113960000	0.00008302
mix	mol	1	113960001	113970000	0.00024695
mix	mol	1	113970001	113980000	0.00010896
mix	mol	1	113980001	113990000	0.00017213
mix	mol	1	113990001	114000000	0.00001811
mix	mol	1	114000001	114010000	0.00000601
mix	mol	1	114010001	114020000	0.00004159
mix	mol	1	114020001	114030000	0.00008105
mix	mol	1	114030001	114040000	0.00008858
mix	mol	1	114040001	114050000	0.00000252
mix	mol	1	114050001	114060000	0.00001252
mix	mol	1	114060001	114070000	-0.00000190
mix	mol	1	114070001	114080000	0.00027409
mix	mol	1	114080001	114090000	0.00001838
mix	mol	1	114090001	114100000	0.00009040
mix	mol	1	114100001	114110000	0.00012999
mix	mol	1	114110001	114120000	0.00007126
mix	mol	1	114120001	114130000	0.00002364
mix	mol	1	114130001	114140000	0.00000283
mix	mol	1	114140001	114150000	0.00019894
mix	mol	1	114150001	114160000	0.00000000
mix	mol	1	114160001	114170000	0.00020391
mix	mol	1	114170001	114180000	0.00002317
mix	mol	1	114180001	114190000	-0.00000348
mix	mol	1	114190001	114200000	0.00005612
mix	mol	1	114200001	114210000	0.00007627
mix	mol	1	114210001	114220000	-0.00000673
mix	mol	1	114220001	114230000	0.00008837
mix	mol	1	114230001	114240000	0.00000000
mix	mol	1	114240001	114250000	0.00000000
mix	mol	1	114250001	114260000	0.00008586
mix	mol	1	114260001	114270000	-0.00000188
mix	mol	1	114270001	114280000	0.00004851
mix	mol	1	114280001	114290000	0.00004091
mix	mol	1	114290001	114300000	-0.00000698
mix	mol	1	114300001	114310000	0.00002467
mix	mol	1	114310001	114320000	0.00001501
mix	mol	1	114320001	114330000	0.00001723
mix	mol	1	114330001	114340000	0.00000016
mix	mol	1	114340001	114350000	0.00006978
mix	mol	1	114350001	114360000	0.00001185
mix	mol	1	114360001	114370000	0.00000097
mix	mol	1	114370001	114380000	0.00002363
mix	mol	1	114380001	114390000	0.00007372
mix	mol	1	114390001	114400000	0.00012396
mix	mol	1	114400001	114410000	0.00004595
mix	mol	1	114410001	114420000	0.00005745
mix	mol	1	114420001	114430000	0.00017744
mix	mol	1	114430001	114440000	0.00006057
mix	mol	1	114440001	114450000	0.00009748
mix	mol	1	114450001	114460000	0.00010267
mix	mol	1	114460001	114470000	0.00007433
mix	mol	1	114470001	114480000	0.00000000
mix	mol	1	114480001	114490000	0.00010851
mix	mol	1	114490001	114500000	-0.00000211
mix	mol	1	114500001	114510000	0.00006610
mix	mol	1	114510001	114520000	0.00002027
mix	mol	1	114520001	114530000	0.00036009
mix	mol	1	114530001	114540000	0.00006082
mix	mol	1	114540001	114550000	0.00016647
mix	mol	1	114550001	114560000	0.00000949
mix	mol	1	114560001	114570000	-0.00001242
mix	mol	1	114570001	114580000	0.00012035
mix	mol	1	114580001	114590000	0.00001203
mix	mol	1	114590001	114600000	0.00036474
mix	mol	1	114600001	114610000	0.00007556
mix	mol	1	114610001	114620000	-0.00000701
mix	mol	1	114620001	114630000	0.00001655
mix	mol	1	114630001	114640000	0.00009072
mix	mol	1	114640001	114650000	0.00008773
mix	mol	1	114650001	114660000	0.00013513
mix	mol	1	114660001	114670000	0.00004000
mix	mol	1	114670001	114680000	0.00000816
mix	mol	1	114680001	114690000	0.00002112
mix	mol	1	114690001	114700000	0.00001705
mix	mol	1	114700001	114710000	0.00007477
mix	mol	1	114710001	114720000	-0.00000879
mix	mol	1	114720001	114730000	0.00001615
mix	mol	1	114730001	114740000	0.00002361
mix	mol	1	114740001	114750000	0.00003132
mix	mol	1	114750001	114760000	0.00006213
mix	mol	1	114760001	114770000	0.00012056
mix	mol	1	114770001	114780000	0.00003909
mix	mol	1	114780001	114790000	0.00010917
mix	mol	1	114790001	114800000	0.00009756
mix	mol	1	114800001	114810000	0.00009500
mix	mol	1	114810001	114820000	0.00002054
mix	mol	1	114820001	114830000	0.00003026
mix	mol	1	114830001	114840000	0.00009012
mix	mol	1	114840001	114850000	0.00009287
mix	mol	1	114850001	114860000	0.00001416
mix	mol	1	114860001	114870000	0.00006735
mix	mol	1	114870001	114880000	0.00002213
mix	mol	1	114880001	114890000	-0.00000204
mix	mol	1	114890001	114900000	0.00005897
mix	mol	1	114900001	114910000	0.00004971
mix	mol	1	114910001	114920000	0.00002377
mix	mol	1	114920001	114930000	-0.00000223
mix	mol	1	114930001	114940000	0.00013351
mix	mol	1	114940001	114950000	0.00000896
mix	mol	1	114950001	114960000	0.00002551
mix	mol	1	114960001	114970000	0.00001370
mix	mol	1	114970001	114980000	0.00008348
mix	mol	1	114980001	114990000	0.00009891
mix	mol	1	114990001	115000000	0.00007877
mix	mol	1	115000001	115010000	0.00005514
mix	mol	1	115010001	115020000	0.00003200
mix	mol	1	115020001	115030000	0.00011397
mix	mol	1	115030001	115040000	0.00003792
mix	mol	1	115040001	115050000	0.00004576
mix	mol	1	115050001	115060000	0.00000686
mix	mol	1	115060001	115070000	-0.00000495
mix	mol	1	115070001	115080000	NA
mix	mol	1	115080001	115090000	0.00006058
mix	mol	1	115090001	115100000	0.00004535
mix	mol	1	115100001	115110000	0.00000083
mix	mol	1	115110001	115120000	0.00000000
mix	mol	1	115120001	115130000	0.00002524
mix	mol	1	115130001	115140000	0.00006975
mix	mol	1	115140001	115150000	0.00006810
mix	mol	1	115150001	115160000	0.00003902
mix	mol	1	115160001	115170000	0.00005149
mix	mol	1	115170001	115180000	0.00004082
mix	mol	1	115180001	115190000	0.00000000
mix	mol	1	115190001	115200000	0.00003142
mix	mol	1	115200001	115210000	0.00016604
mix	mol	1	115210001	115220000	0.00000090
mix	mol	1	115220001	115230000	0.00007297
mix	mol	1	115230001	115240000	0.00006886
mix	mol	1	115240001	115250000	0.00006470
mix	mol	1	115250001	115260000	0.00000943
mix	mol	1	115260001	115270000	0.00000965
mix	mol	1	115270001	115280000	0.00001043
mix	mol	1	115280001	115290000	0.00003118
mix	mol	1	115290001	115300000	0.00004639
mix	mol	1	115300001	115310000	0.00005916
mix	mol	1	115310001	115320000	-0.00000442
mix	mol	1	115320001	115330000	-0.00000431
mix	mol	1	115330001	115340000	0.00006437
mix	mol	1	115340001	115350000	0.00019047
mix	mol	1	115350001	115360000	0.00005952
mix	mol	1	115360001	115370000	0.00014565
mix	mol	1	115370001	115380000	0.00003427
mix	mol	1	115380001	115390000	0.00010243
mix	mol	1	115390001	115400000	0.00019336
mix	mol	1	115400001	115410000	0.00005655
mix	mol	1	115410001	115420000	0.00002913
mix	mol	1	115420001	115430000	0.00006200
mix	mol	1	115430001	115440000	0.00004716
mix	mol	1	115440001	115450000	0.00003232
mix	mol	1	115450001	115460000	0.00000000
mix	mol	1	115460001	115470000	-0.00000665
mix	mol	1	115470001	115480000	0.00003619
mix	mol	1	115480001	115490000	0.00001629
mix	mol	1	115490001	115500000	0.00055135
mix	mol	1	115500001	115510000	0.00009076
mix	mol	1	115510001	115520000	0.00000000
mix	mol	1	115520001	115530000	0.00015650
mix	mol	1	115530001	115540000	0.00002648
mix	mol	1	115540001	115550000	0.00000000
mix	mol	1	115550001	115560000	0.00007999
mix	mol	1	115560001	115570000	0.00001361
mix	mol	1	115570001	115580000	0.00003181
mix	mol	1	115580001	115590000	-0.00000050
mix	mol	1	115590001	115600000	0.00001399
mix	mol	1	115600001	115610000	-0.00000143
mix	mol	1	115610001	115620000	0.00010061
mix	mol	1	115620001	115630000	0.00011502
mix	mol	1	115630001	115640000	0.00002805
mix	mol	1	115640001	115650000	0.00002281
mix	mol	1	115650001	115660000	0.00001031
mix	mol	1	115660001	115670000	0.00001746
mix	mol	1	115670001	115680000	0.00001312
mix	mol	1	115680001	115690000	0.00000000
mix	mol	1	115690001	115700000	0.00001424
mix	mol	1	115700001	115710000	0.00002089
mix	mol	1	115710001	115720000	0.00001955
mix	mol	1	115720001	115730000	0.00002379
mix	mol	1	115730001	115740000	0.00004083
mix	mol	1	115740001	115750000	0.00006338
mix	mol	1	115750001	115760000	0.00004032
mix	mol	1	115760001	115770000	0.00011007
mix	mol	1	115770001	115780000	-0.00002034
mix	mol	1	115780001	115790000	NA
mix	mol	1	115790001	115800000	NA
mix	mol	1	115800001	115810000	0.00003182
mix	mol	1	115810001	115820000	0.00010789
mix	mol	1	115820001	115830000	-0.00000502
mix	mol	1	115830001	115840000	-0.00000930
mix	mol	1	115840001	115850000	0.00004972
mix	mol	1	115850001	115860000	0.00001761
mix	mol	1	115860001	115870000	0.00000614
mix	mol	1	115870001	115880000	0.00013358
mix	mol	1	115880001	115890000	0.00000028
mix	mol	1	115890001	115900000	-0.00000599
mix	mol	1	115900001	115910000	0.00004801
mix	mol	1	115910001	115920000	0.00000000
mix	mol	1	115920001	115930000	0.00003179
mix	mol	1	115930001	115940000	0.00009588
mix	mol	1	115940001	115950000	-0.00000840
mix	mol	1	115950001	115960000	0.00004287
mix	mol	1	115960001	115970000	0.00021133
mix	mol	1	115970001	115980000	0.00008535
mix	mol	1	115980001	115990000	0.00001594
mix	mol	1	115990001	116000000	0.00004629
mix	mol	1	116000001	116010000	0.00009011
mix	mol	1	116010001	116020000	0.00000852
mix	mol	1	116020001	116030000	0.00002230
mix	mol	1	116030001	116040000	0.00002218
mix	mol	1	116040001	116050000	0.00000752
mix	mol	1	116050001	116060000	0.00010110
mix	mol	1	116060001	116070000	0.00004578
mix	mol	1	116070001	116080000	0.00000009
mix	mol	1	116080001	116090000	0.00000000
mix	mol	1	116090001	116100000	0.00009162
mix	mol	1	116100001	116110000	0.00003715
mix	mol	1	116110001	116120000	0.00001100
mix	mol	1	116120001	116130000	0.00053378
mix	mol	1	116130001	116140000	0.00000949
mix	mol	1	116140001	116150000	0.00001004
mix	mol	1	116150001	116160000	0.00001476
mix	mol	1	116160001	116170000	0.00057297
mix	mol	1	116170001	116180000	0.00001623
mix	mol	1	116180001	116190000	0.00039168
mix	mol	1	116190001	116200000	0.00001748
mix	mol	1	116200001	116210000	0.00000644
mix	mol	1	116210001	116220000	0.00053034
mix	mol	1	116220001	116230000	0.00003902
mix	mol	1	116230001	116240000	0.00016007
mix	mol	1	116240001	116250000	0.00017353
mix	mol	1	116250001	116260000	0.00010617
mix	mol	1	116260001	116270000	0.00001800
mix	mol	1	116270001	116280000	0.00003119
mix	mol	1	116280001	116290000	0.00000959
mix	mol	1	116290001	116300000	0.00002102
mix	mol	1	116300001	116310000	NA
mix	mol	1	116310001	116320000	0.00010426
mix	mol	1	116320001	116330000	0.00001867
mix	mol	1	116330001	116340000	0.00006874
mix	mol	1	116340001	116350000	0.00000000
mix	mol	1	116350001	116360000	0.00000505
mix	mol	1	116360001	116370000	0.00003323
mix	mol	1	116370001	116380000	0.00000000
mix	mol	1	116380001	116390000	0.00022963
mix	mol	1	116390001	116400000	0.00006535
mix	mol	1	116400001	116410000	0.00001177
mix	mol	1	116410001	116420000	0.00007011
mix	mol	1	116420001	116430000	0.00001331
mix	mol	1	116430001	116440000	0.00001591
mix	mol	1	116440001	116450000	0.00000904
mix	mol	1	116450001	116460000	0.00016588
mix	mol	1	116460001	116470000	0.00000000
mix	mol	1	116470001	116480000	0.00000301
mix	mol	1	116480001	116490000	0.00000845
mix	mol	1	116490001	116500000	0.00000917
mix	mol	1	116500001	116510000	0.00000000
mix	mol	1	116510001	116520000	0.00001051
mix	mol	1	116520001	116530000	0.00000029
mix	mol	1	116530001	116540000	0.00002598
mix	mol	1	116540001	116550000	0.00003679
mix	mol	1	116550001	116560000	0.00001889
mix	mol	1	116560001	116570000	0.00002683
mix	mol	1	116570001	116580000	0.00005628
mix	mol	1	116580001	116590000	-0.00001769
mix	mol	1	116590001	116600000	0.00009609
mix	mol	1	116600001	116610000	0.00000528
mix	mol	1	116610001	116620000	0.00024635
mix	mol	1	116620001	116630000	0.00008956
mix	mol	1	116630001	116640000	0.00009382
mix	mol	1	116640001	116650000	-0.00001078
mix	mol	1	116650001	116660000	0.00002432
mix	mol	1	116660001	116670000	0.00016819
mix	mol	1	116670001	116680000	0.00000508
mix	mol	1	116680001	116690000	0.00000779
mix	mol	1	116690001	116700000	0.00002487
mix	mol	1	116700001	116710000	0.00000802
mix	mol	1	116710001	116720000	0.00004141
mix	mol	1	116720001	116730000	0.00004302
mix	mol	1	116730001	116740000	0.00001225
mix	mol	1	116740001	116750000	0.00001062
mix	mol	1	116750001	116760000	0.00000939
mix	mol	1	116760001	116770000	0.00006346
mix	mol	1	116770001	116780000	0.00009916
mix	mol	1	116780001	116790000	-0.00000784
mix	mol	1	116790001	116800000	0.00008577
mix	mol	1	116800001	116810000	0.00002864
mix	mol	1	116810001	116820000	0.00004019
mix	mol	1	116820001	116830000	0.00000884
mix	mol	1	116830001	116840000	-0.00001528
mix	mol	1	116840001	116850000	0.00002878
mix	mol	1	116850001	116860000	0.00013260
mix	mol	1	116860001	116870000	0.00000117
mix	mol	1	116870001	116880000	0.00001689
mix	mol	1	116880001	116890000	0.00000000
mix	mol	1	116890001	116900000	0.00006077
mix	mol	1	116900001	116910000	0.00001544
mix	mol	1	116910001	116920000	0.00006243
mix	mol	1	116920001	116930000	0.00008548
mix	mol	1	116930001	116940000	0.00001580
mix	mol	1	116940001	116950000	0.00002788
mix	mol	1	116950001	116960000	0.00000719
mix	mol	1	116960001	116970000	0.00000864
mix	mol	1	116970001	116980000	0.00036624
mix	mol	1	116980001	116990000	0.00005267
