pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pip	3	7920001	7930000	0.000803437967115	446	43	53520	0
mix	3	7930001	7940000	0.0006808020371691	314	2080	3055220	0
mol	3	7930001	7940000	0.0002653927813163	314	23	86664	0
pip	3	7930001	7940000	0.0003980891719745	314	15	37680	0
mix	3	7940001	7950000	0.0019222367846221	654	12232	6363420	0
mol	3	7940001	7950000	0.0016121526392766	654	291	180504	0
pip	3	7940001	7950000	0.0031090723751274	654	244	78480	0
pip	3	7950001	7960000	0.0003709198813056	337	15	40440	0
mol	3	7950001	7960000	0.0011611404980002	337	108	93012	0
mix	3	7950001	7960000	0.0002839271609418	337	931	3279010	0
mix	3	7960001	7970000	0.0027685172795677	722	19449	7025060	0
mol	3	7960001	7970000	0.0029206310971937	722	582	199272	0
pip	3	7960001	7970000	0.0017197599261311	722	149	86640	0
mix	3	7970001	7980000	0.0015839890791837	524	8076	5098520	0
mol	3	7970001	7980000	0.0014243832282332	524	206	144624	0
pip	3	7970001	7980000	0.0017811704834605	524	112	62880	0
mix	3	7980001	7990000	0.0008523881296073	463	3840	4504990	0
mol	3	7980001	7990000	0.0016198704103671	463	207	127788	0
pip	3	7980001	7990000	0.0007019438444924	463	39	55560	0
mol	3	7990001	8000000	0.0	319	0	88044	0
pip	3	7990001	8000000	0.0003918495297805	319	15	38280	0
mix	3	7990001	8000000	0.0	319	0	3103870	0
pip	3	8000001	8010000	0.0010542168674698	498	63	59760	0
mol	3	8000001	8010000	0.000858506489727	498	118	137448	0
mix	3	8000001	8010000	0.0013325656170416	498	6457	4845540	0
pip	3	8010001	8020000	0.0013888888888888	258	43	30960	0
mol	3	8010001	8020000	0.0003229974160206	258	23	71208	0
mix	3	8010001	8020000	0.0010831202147916	258	2719	2510340	0
mol	3	8020001	8030000	0.0088179410991854	717	1745	197892	0
pip	3	8020001	8030000	0.001534170153417	717	132	86040	0
mix	3	8020001	8030000	0.0034503419380454	717	24071	6976410	0
mix	3	8030001	8040000	0.0010725078780887	907	9465	8825110	0
mol	3	8030001	8040000	0.0	907	0	250332	0
pip	3	8030001	8040000	0.0009739066519661	907	106	108840	0
mix	3	8040001	8050000	0.0011191334805491	397	4323	3862810	0
mol	3	8040001	8050000	0.0010769174606651	397	118	109572	0
pip	3	8040001	8050000	0.0005877413937867	397	28	47640	0
mix	3	8050001	8060000	0.0019374190088922	920	17343	8951600	0
pip	3	8050001	8060000	0.0017119565217391	920	189	110400	0
mol	3	8050001	8060000	0.0017525204788909	920	445	253920	0
pip	3	8060001	8070000	0.000698543880362	847	71	101640	0
mol	3	8060001	8070000	0.0006844275618979	847	160	233772	0
mix	3	8060001	8070000	0.0009641671045015	847	7946	8241310	0
mix	3	8070001	8080000	0.0009533365253536	674	6252	6558020	0
pip	3	8070001	8080000	0.0009643916913946	674	78	80880	0
mol	3	8070001	8080000	0.001747086397454	674	325	186024	0
mix	3	8080001	8090000	0.0001224362125206	345	411	3356850	0
mol	3	8080001	8090000	0.0011342155009451	345	108	95220	0
pip	3	8080001	8090000	0.0003623188405797	345	15	41400	0
pip	3	8090001	8100000	0.0004072134962187	573	28	68760	0
mol	3	8090001	8100000	0.0003983610289096	573	63	158148	0
mix	3	8090001	8100000	0.001455529667515	573	8115	5575290	0
mix	3	8100001	8110000	0.0004685383869139	535	2439	5205550	0
pip	3	8100001	8110000	0.0	535	0	64200	0
mol	3	8100001	8110000	0.0008059054584857	535	119	147660	0
pip	3	8110001	8120000	0.0010714285714285	490	63	58800	0
mol	3	8110001	8120000	0.0	490	0	135240	0
mix	3	8110001	8120000	0.0008159070411309	490	3890	4767700	0
mol	3	8120001	8130000	0.0031193387681159	640	551	176640	0
mix	3	8120001	8130000	0.0010857207091469	640	6761	6227200	0
pip	3	8120001	8130000	0.0005598958333333	640	43	76800	0
mix	3	8130001	8140000	0.0028392870119488	198	5470	1926540	0
pip	3	8130001	8140000	0.0016414141414141	198	39	23760	0
mol	3	8130001	8140000	0.0014639145073927	198	80	54648	0
mol	3	8140001	8150000	0.0012171648550724	256	86	70656	0
mix	3	8140001	8150000	0.0008470901849948	256	2110	2490880	0
pip	3	8140001	8150000	0.0009114583333333	256	28	30720	0
mix	3	8150001	8160000	NA	0	NA	NA	NA
mol	3	8150001	8160000	NA	0	NA	NA	NA
pip	3	8150001	8160000	NA	0	NA	NA	NA
mix	3	8160001	8170000	0.0004120092042674	565	2265	5497450	0
mol	3	8160001	8170000	0.0006092086700012	565	95	155940	0
pip	3	8160001	8170000	0.0	565	0	67800	0
mol	3	8170001	8180000	0.0015512121615033	327	140	90252	0
pip	3	8170001	8180000	0.0	327	0	39240	0
mix	3	8170001	8180000	8.674580650027815e-05	327	276	3181710	0
mix	3	8180001	8190000	0.000857480327039	603	5031	5867190	0
mol	3	8180001	8190000	0.0014060134112048	603	234	166428	0
pip	3	8180001	8190000	0.0005389718076285	603	39	72360	0
pip	3	8190001	8200000	0.0006684491978609	374	30	44880	0
mol	3	8190001	8200000	0.0	374	0	103224	0
mix	3	8190001	8200000	0.0011198069810003	374	4075	3639020	0
pip	3	8200001	8210000	0.0006756756756756	185	15	22200	0
mix	3	8200001	8210000	0.0003022138273936	185	544	1800050	0
mol	3	8200001	8210000	0.0018605562083822	185	95	51060	0
mix	3	8210001	8220000	0.0026264914780867	538	13749	5234740	0
mol	3	8210001	8220000	0.0029564678627229	538	439	148488	0
pip	3	8210001	8220000	0.0008364312267657	538	54	64560	0
mix	3	8220001	8230000	0.0028207218234506	377	10347	3668210	0
mol	3	8220001	8230000	0.0050263329873524	377	523	104052	0
pip	3	8220001	8230000	0.0018125552608311	377	82	45240	0
pip	3	8230001	8240000	0.0054542546385156	521	341	62520	0
mol	3	8230001	8240000	0.0050627277532059	521	728	143796	0
mix	3	8230001	8240000	0.0073775035359702	521	37399	5069330	0
mix	3	8240001	8250000	0.0043129423340136	1055	44273	10265150	0
mol	3	8240001	8250000	0.0020914898001236	1055	609	291180	0
pip	3	8240001	8250000	0.0039178515007898	1055	496	126600	0
mix	3	8250001	8260000	0.0016921287575938	562	9253	5468260	0
mol	3	8250001	8260000	0.0004319459487338	562	67	155112	0
pip	3	8250001	8260000	0.0016310794780545	562	110	67440	0
mol	3	8260001	8270000	0.0027071369975389	265	198	73140	0
pip	3	8260001	8270000	0.0027672955974842	265	88	31800	0
mix	3	8260001	8270000	0.0029839632337256	265	7694	2578450	0
pip	3	8270001	8280000	0.002060606060606	550	136	66000	0
mix	3	8270001	8280000	0.0026794356722414	550	14339	5351500	0
mol	3	8270001	8280000	0.0007312252964426	550	111	151800	0
mix	3	8280001	8290000	0.000938073070955	102	931	992460	0
mol	3	8280001	8290000	0.0028417163967036	102	80	28152	0
pip	3	8280001	8290000	0.0	102	0	12240	0
mix	3	8290001	8300000	0.0001579812700407	767	1179	7462910	0
mol	3	8290001	8300000	0.0	767	0	211692	0
pip	3	8290001	8300000	0.0001629726205997	767	15	92040	0
pip	3	8300001	8310000	0.001905644829007	809	185	97080	0
mol	3	8300001	8310000	0.0001030078285949	809	23	223284	0
mix	3	8300001	8310000	0.0015151996361589	809	11927	7871570	0
mol	3	8310001	8320000	0.0001807664497469	461	23	127236	0
pip	3	8310001	8320000	0.0013738250180766	461	76	55320	0
mix	3	8310001	8320000	0.0006532115491368	461	2930	4485530	0
mix	3	8320001	8330000	0.0022513686715842	361	7908	3512530	0
mol	3	8320001	8330000	0.0009534706331045	361	95	99636	0
pip	3	8320001	8330000	0.0009002770083102	361	39	43320	0
mix	3	8330001	8340000	0.001257428839537	805	9849	7832650	0
mol	3	8330001	8340000	0.001516788189756	805	337	222180	0
pip	3	8330001	8340000	0.0006935817805383	805	67	96600	0
mix	3	8340001	8350000	0.0002797301329443	248	675	2413040	0
mol	3	8340001	8350000	0.0009204067321178	248	63	68448	0
pip	3	8340001	8350000	0.0005040322580645	248	15	29760	0
mix	3	8350001	8360000	0.0017588716483259	369	6315	3590370	0
pip	3	8350001	8360000	0.0006775067750677	369	30	44280	0
mol	3	8350001	8360000	0.0031224225285731	369	318	101844	0
mix	3	8360001	8370000	0.0001812374984804	465	820	4524450	0
mol	3	8360001	8370000	0.0003428393330216	465	44	128340	0
pip	3	8360001	8370000	0.0006989247311827	465	39	55800	0
mix	3	8370001	8380000	0.0023251805096917	1258	28461	12240340	0
mol	3	8370001	8380000	0.0025172231054583	1258	874	347208	0
pip	3	8370001	8380000	0.0020932697403285	1258	316	150960	0
pip	3	8380001	8390000	0.0012865911237016	706	109	84720	0
mix	3	8380001	8390000	0.0005247926304848	706	3605	6869380	0
mol	3	8380001	8390000	0.0002258077759986	706	44	194856	0
pip	3	8390001	8400000	0.0009289176090468	619	69	74280	0
mol	3	8390001	8400000	0.0003687574629486	619	63	170844	0
mix	3	8390001	8400000	0.0006853875311936	619	4128	6022870	0
pip	3	8400001	8410000	0.0005656108597285	221	15	26520	0
mol	3	8400001	8410000	0.0010328546134172	221	63	60996	0
mix	3	8400001	8410000	0.0003139053075574	221	675	2150330	0
mol	3	8410001	8420000	0.0007329668499083	435	88	120060	0
mix	3	8410001	8420000	0.0004399239229306	435	1862	4232550	0
pip	3	8410001	8420000	0.0005747126436781	435	30	52200	0
mix	3	8420001	8430000	0.0007958950155101	547	4236	5322310	0
pip	3	8420001	8430000	0.0015539305301645	547	102	65640	0
mol	3	8420001	8430000	0.0009736904856529	547	147	150972	0
mol	3	8430001	8440000	0.0015743926597852	695	302	191820	0
pip	3	8430001	8440000	0.0008273381294964	695	69	83400	0
mix	3	8430001	8440000	0.0019005227472698	695	12852	6762350	0
mix	3	8440001	8450000	0.0	264	0	2568720	0
mol	3	8440001	8450000	0.0	264	0	72864	0
pip	3	8440001	8450000	0.0	264	0	31680	0
mix	3	8450001	8460000	0.0013531041393144	519	6833	5049870	0
pip	3	8450001	8460000	0.0	519	0	62280	0
mol	3	8450001	8460000	0.0009703722319957	519	139	143244	0
mix	3	8460001	8470000	0.0006535144555163	644	4095	6266120	0
mol	3	8460001	8470000	0.0003769466198577	644	67	177744	0
pip	3	8460001	8470000	0.0010093167701863	644	78	77280	0
mix	3	8470001	8480000	0.0009034717514742	282	2479	2743860	0
mol	3	8470001	8480000	0.0	282	0	77832	0
pip	3	8470001	8480000	0.0008274231678486	282	28	33840	0
mol	3	8480001	8490000	NA	0	NA	NA	NA
pip	3	8480001	8490000	NA	0	NA	NA	NA
mix	3	8480001	8490000	NA	0	NA	NA	NA
mol	3	8490001	8500000	0.0001739735560194	479	23	132204	0
mix	3	8490001	8500000	0.0003295663499024	479	1536	4660670	0
pip	3	8490001	8500000	0.0002609603340292	479	15	57480	0
mix	3	8500001	8510000	0.0	236	0	2296280	0
mol	3	8500001	8510000	0.0	236	0	65136	0
pip	3	8500001	8510000	0.0	236	0	28320	0
pip	3	8510001	8520000	0.0016509433962264	318	63	38160	0
mol	3	8510001	8520000	0.000524109014675	318	46	87768	0
mix	3	8510001	8520000	0.0012976141997453	318	4015	3094140	0
mix	3	8520001	8530000	0.0006735183281945	600	3932	5838000	0
mol	3	8520001	8530000	0.0028804347826086	600	477	165600	0
pip	3	8520001	8530000	0.000625	600	45	72000	0
mix	3	8530001	8540000	0.0007377139128454	871	6252	8474830	0
mol	3	8530001	8540000	0.0008652390222799	871	208	240396	0
pip	3	8530001	8540000	0.0006027554535017	871	63	104520	0
mix	3	8540001	8550000	0.0009595002569373	128	1195	1245440	0
mol	3	8540001	8550000	0.0	128	0	35328	0
pip	3	8540001	8550000	0.0018229166666666	128	28	15360	0
mol	3	8550001	8560000	0.0	487	0	134412	0
pip	3	8550001	8560000	0.0009582477754962	487	56	58440	0
mix	3	8550001	8560000	0.0009971488927954	487	4725	4738510	0
mix	3	8560001	8570000	0.0	103	0	1002190	0
mol	3	8560001	8570000	0.0	103	0	28428	0
pip	3	8560001	8570000	0.0	103	0	12360	0
mix	3	8570001	8580000	0.0009177951756242	816	7287	7939680	0
mol	3	8570001	8580000	0.0004218172776356	816	95	225216	0
pip	3	8570001	8580000	0.0005923202614379	816	58	97920	0
mix	3	8580001	8590000	0.0024717049785194	805	19360	7832650	0
pip	3	8580001	8590000	0.0029813664596273	805	288	96600	0
mol	3	8580001	8590000	0.0020793950850661	805	462	222180	0
pip	3	8590001	8600000	0.0036123567513702	669	290	80280	0
mix	3	8590001	8600000	0.0036448995832161	669	23726	6509370	0
mol	3	8590001	8600000	0.0040727020645133	669	752	184644	0
pip	3	8600001	8610000	0.0	351	0	42120	0
mix	3	8600001	8610000	0.0005068472694371	351	1731	3415230	0
mol	3	8600001	8610000	0.0010632148313307	351	103	96876	0
pip	3	8610001	8620000	0.0006218905472636	603	45	72360	0
mol	3	8610001	8620000	0.0017905640877736	603	298	166428	0
mix	3	8610001	8620000	0.0030730213270748	603	18030	5867190	0
pip	3	8620001	8630000	0.00046992481203	266	15	31920	0
mol	3	8620001	8630000	0.0006265664160401	266	46	73416	0
mix	3	8620001	8630000	0.0011861617043636	266	3070	2588180	0
pip	3	8630001	8640000	0.0008298270219728	713	71	85560	0
mol	3	8630001	8640000	0.0003201414720409	713	63	196788	0
mix	3	8630001	8640000	0.0010144879488114	713	7038	6937490	0
pip	3	8640001	8650000	0.0010852713178294	215	28	25800	0
mol	3	8640001	8650000	0.0	215	0	59340	0
mix	3	8640001	8650000	0.0006214297664858	215	1300	2091950	0
mix	3	8650001	8660000	0.0	111	0	1080030	0
pip	3	8650001	8660000	0.0	111	0	13320	0
mol	3	8650001	8660000	0.0	111	0	30636	0
pip	3	8660001	8670000	0.0004234724742891	551	28	66120	0
mol	3	8660001	8670000	0.0015584313106604	551	237	152076	0
mix	3	8660001	8670000	0.0005049214452653	551	2707	5361230	0
pip	3	8670001	8680000	0.0009894459102902	379	45	45480	0
mol	3	8670001	8680000	0.0011854231195747	379	124	104604	0
mix	3	8670001	8680000	0.0012335702489647	379	4549	3687670	0
pip	3	8680001	8690000	0.0018372703412073	127	28	15240	0
mol	3	8680001	8690000	0.0019114458518772	127	67	35052	0
mix	3	8680001	8690000	0.0020320301688907	127	2511	1235710	0
pip	3	8690001	8700000	0.0	236	0	28320	0
mol	3	8690001	8700000	0.0024256939326946	236	158	65136	0
mix	3	8690001	8700000	0.0012137021617572	236	2787	2296280	0
mix	3	8700001	8710000	NA	0	NA	NA	NA
mol	3	8700001	8710000	NA	0	NA	NA	NA
pip	3	8700001	8710000	NA	0	NA	NA	NA
pip	3	8710001	8720000	NA	0	NA	NA	NA
mix	3	8710001	8720000	NA	0	NA	NA	NA
mol	3	8710001	8720000	NA	0	NA	NA	NA
pip	3	8720001	8730000	NA	0	NA	NA	NA
mol	3	8720001	8730000	NA	0	NA	NA	NA
mix	3	8720001	8730000	NA	0	NA	NA	NA
pip	3	8730001	8740000	NA	0	NA	NA	NA
mol	3	8730001	8740000	NA	0	NA	NA	NA
mix	3	8730001	8740000	NA	0	NA	NA	NA
mol	3	8740001	8750000	NA	0	NA	NA	NA
mix	3	8740001	8750000	NA	0	NA	NA	NA
pip	3	8740001	8750000	NA	0	NA	NA	NA
pip	3	8750001	8760000	NA	0	NA	NA	NA
mix	3	8750001	8760000	NA	0	NA	NA	NA
mol	3	8750001	8760000	NA	0	NA	NA	NA
mix	3	8760001	8770000	NA	0	NA	NA	NA
mol	3	8760001	8770000	NA	0	NA	NA	NA
pip	3	8760001	8770000	NA	0	NA	NA	NA
mix	3	8770001	8780000	NA	0	NA	NA	NA
pip	3	8770001	8780000	NA	0	NA	NA	NA
mol	3	8770001	8780000	NA	0	NA	NA	NA
mix	3	8780001	8790000	NA	0	NA	NA	NA
pip	3	8780001	8790000	NA	0	NA	NA	NA
mol	3	8780001	8790000	NA	0	NA	NA	NA
mix	3	8790001	8800000	NA	0	NA	NA	NA
mol	3	8790001	8800000	NA	0	NA	NA	NA
pip	3	8790001	8800000	NA	0	NA	NA	NA
mix	3	8800001	8810000	NA	0	NA	NA	NA
mol	3	8800001	8810000	NA	0	NA	NA	NA
pip	3	8800001	8810000	NA	0	NA	NA	NA
pip	3	8810001	8820000	NA	0	NA	NA	NA
mix	3	8810001	8820000	NA	0	NA	NA	NA
mol	3	8810001	8820000	NA	0	NA	NA	NA
pip	3	8820001	8830000	NA	0	NA	NA	NA
mol	3	8820001	8830000	NA	0	NA	NA	NA
mix	3	8820001	8830000	NA	0	NA	NA	NA
mix	3	8830001	8840000	0.0	86	0	836780	0
mol	3	8830001	8840000	0.0	86	0	23736	0
pip	3	8830001	8840000	0.0	86	0	10320	0
mix	3	8840001	8850000	0.0014301227481626	848	11800	8251040	0
mol	3	8840001	8850000	0.0007135288487831	848	167	234048	0
pip	3	8840001	8850000	0.0004225628930817	848	43	101760	0
mix	3	8850001	8860000	0.0	335	0	3259550	0
mol	3	8850001	8860000	0.0	335	0	92460	0
pip	3	8850001	8860000	0.0	335	0	40200	0
pip	3	8860001	8870000	0.0	474	0	56880	0
mol	3	8860001	8870000	0.0	474	0	130824	0
mix	3	8860001	8870000	0.000401125754008	474	1850	4612020	0
mix	3	8870001	8880000	0.00042394655704	256	1056	2490880	0
mol	3	8870001	8880000	0.0003255208333333	256	23	70656	0
pip	3	8870001	8880000	0.00048828125	256	15	30720	0
mix	3	8880001	8890000	0.0009246927311379	365	3284	3551450	0
mol	3	8880001	8890000	0.0007941234862021	365	80	100740	0
pip	3	8880001	8890000	0.0	365	0	43800	0
mix	3	8890001	8900000	0.0004237489129575	195	804	1897350	0
mol	3	8890001	8900000	0.0022110739502043	195	119	53820	0
pip	3	8890001	8900000	0.0	195	0	23400	0
pip	3	8900001	8910000	0.000548245614035	456	30	54720	0
mol	3	8900001	8910000	0.0	456	0	125856	0
mix	3	8900001	8910000	0.0013556823713961	456	6015	4436880	0
mix	3	8910001	8920000	0.0005987078052385	527	3070	5127710	0
mol	3	8910001	8920000	0.0	527	0	145452	0
pip	3	8910001	8920000	0.001201771030993	527	76	63240	0
mix	3	8920001	8930000	0.0008560657195067	437	3640	4252010	0
mol	3	8920001	8930000	0.0005223360859615	437	63	120612	0
pip	3	8920001	8930000	0.0	437	0	52440	0
mix	3	8930001	8940000	NA	0	NA	NA	NA
mol	3	8930001	8940000	NA	0	NA	NA	NA
pip	3	8930001	8940000	NA	0	NA	NA	NA
pip	3	8940001	8950000	0.003357314148681	417	168	50040	0
mol	3	8940001	8950000	0.0016334758280332	417	188	115092	0
mix	3	8940001	8950000	0.0020722579182286	417	8408	4057410	0
mix	3	8950001	8960000	0.0014727041895895	255	3654	2481150	0
mol	3	8950001	8960000	0.0020176186416595	255	142	70380	0
pip	3	8950001	8960000	0.0	255	0	30600	0
mix	3	8960001	8970000	0.0017969957052333	755	13201	7346150	0
mol	3	8960001	8970000	0.002797773298781	755	583	208380	0
pip	3	8960001	8970000	0.0006401766004415	755	58	90600	0
mix	3	8970001	8980000	0.0003147482014388	304	931	2957920	0
mol	3	8970001	8980000	0.0016089816933638	304	135	83904	0
pip	3	8970001	8980000	0.0	304	0	36480	0
mol	3	8980001	8990000	0.0012048910914695	851	283	234876	0
pip	3	8980001	8990000	0.0003819036427732	851	39	102120	0
mix	3	8980001	8990000	0.0010515408388414	851	8707	8280230	0
mol	3	8990001	9000000	NA	0	NA	NA	NA
pip	3	8990001	9000000	NA	0	NA	NA	NA
mix	3	8990001	9000000	NA	0	NA	NA	NA
mol	3	9000001	9010000	0.0036013882348837	831	826	229356	0
pip	3	9000001	9010000	0.0012133975130365	831	121	99720	0
mix	3	9000001	9010000	0.0023701307133766	831	19164	8085630	0
mix	3	9010001	9020000	0.0	73	0	710290	0
mol	3	9010001	9020000	0.0	73	0	20148	0
pip	3	9010001	9020000	0.0	73	0	8760	0
mix	3	9020001	9030000	0.0008812482481547	275	2358	2675750	0
mol	3	9020001	9030000	0.0	275	0	75900	0
pip	3	9020001	9030000	0.0004545454545454	275	15	33000	0
mix	3	9030001	9040000	0.001607981076808	587	9184	5711510	0
mol	3	9030001	9040000	0.0006357553761449	587	103	162012	0
pip	3	9030001	9040000	0.0024275979557069	587	171	70440	0
mol	3	9040001	9050000	0.0030107146019658	491	408	135516	0
pip	3	9040001	9050000	0.0014256619144602	491	84	58920	0
mix	3	9040001	9050000	0.0017919676478776	491	8561	4777430	0
mix	3	9050001	9060000	0.0008326112219468	306	2479	2977380	0
mol	3	9050001	9060000	0.0	306	0	84456	0
pip	3	9050001	9060000	0.0007625272331154	306	28	36720	0
mix	3	9060001	9070000	0.0026651654108923	471	12214	4582830	0
mol	3	9060001	9070000	0.0010154158589495	471	132	129996	0
pip	3	9060001	9070000	0.0005307855626326	471	30	56520	0
mix	3	9070001	9080000	0.0	75	0	729750	0
mol	3	9070001	9080000	0.0	75	0	20700	0
pip	3	9070001	9080000	0.0	75	0	9000	0
pip	3	9080001	9090000	0.0012216404886561	191	28	22920	0
mix	3	9080001	9090000	0.0005757548037859	191	1070	1858430	0
mol	3	9080001	9090000	0.0	191	0	52716	0
pip	3	9090001	9100000	0.0009908536585365	328	39	39360	0
mol	3	9090001	9100000	0.0	328	0	90528	0
mix	3	9090001	9100000	0.000380705888251	328	1215	3191440	0
mix	3	9100001	9110000	0.0013057379294622	559	7102	5439070	0
mol	3	9100001	9110000	0.0005574136008918	559	86	154284	0
pip	3	9100001	9110000	0.0016994633273703	559	114	67080	0
mix	3	9110001	9120000	0.0014431915232401	213	2991	2072490	0
mol	3	9110001	9120000	0.0	213	0	58788	0
pip	3	9110001	9120000	0.0018779342723004	213	48	25560	0
mix	3	9120001	9130000	0.0014825149502899	193	2784	1877890	0
mol	3	9120001	9130000	0.0	193	0	53268	0
pip	3	9120001	9130000	0.0	193	0	23160	0
mol	3	9130001	9140000	0.0	158	0	43608	0
pip	3	9130001	9140000	0.0	158	0	18960	0
mix	3	9130001	9140000	0.0	158	0	1537340	0
mix	3	9140001	9150000	0.0025958411353109	365	9219	3551450	0
mol	3	9140001	9150000	0.0038018661901925	365	383	100740	0
pip	3	9140001	9150000	0.0016666666666666	365	73	43800	0
mix	3	9150001	9160000	0.0009876597202481	282	2710	2743860	0
mol	3	9150001	9160000	0.000565320176791	282	44	77832	0
pip	3	9150001	9160000	0.0011524822695035	282	39	33840	0
mix	3	9160001	9170000	0.0008870655232254	610	5265	5935300	0
mol	3	9160001	9170000	0.0004751722499406	610	80	168360	0
pip	3	9160001	9170000	0.0	610	0	73200	0
pip	3	9170001	9180000	0.0008281573498964	483	48	57960	0
mix	3	9170001	9180000	0.0013775669792471	483	6474	4699590	0
mol	3	9170001	9180000	0.0007126354007261	483	95	133308	0
pip	3	9180001	9190000	0.0020224719101123	445	108	53400	0
mol	3	9180001	9190000	0.0005617977528089	445	69	122820	0
mix	3	9180001	9190000	0.0011162049493631	445	4833	4329850	0
mix	3	9190001	9200000	0.0004006656893484	394	1536	3833620	0
mol	3	9190001	9200000	0.0002115059221658	394	23	108744	0
pip	3	9190001	9200000	0.0003172588832487	394	15	47280	0
mix	3	9200001	9210000	0.0	274	0	2666020	0
mol	3	9200001	9210000	0.0	274	0	75624	0
pip	3	9200001	9210000	0.0	274	0	32880	0
mix	3	9210001	9220000	NA	0	NA	NA	NA
mol	3	9210001	9220000	NA	0	NA	NA	NA
pip	3	9210001	9220000	NA	0	NA	NA	NA
mol	3	9220001	9230000	0.0010462683096954	374	108	103224	0
pip	3	9220001	9230000	0.0	374	0	44880	0
mix	3	9220001	9230000	0.0011384933306219	374	4143	3639020	0
mix	3	9230001	9240000	0.0012905983683344	113	1419	1099490	0
mol	3	9230001	9240000	0.0	113	0	31188	0
pip	3	9230001	9240000	0.0035398230088495	113	48	13560	0
mix	3	9240001	9250000	0.0013510175327309	337	4430	3279010	0
mol	3	9240001	9250000	0.0025588096159635	337	238	93012	0
pip	3	9240001	9250000	0.0	337	0	40440	0
mix	3	9250001	9260000	0.0023658612567655	353	8126	3434690	0
mol	3	9250001	9260000	0.0026789013425298	353	261	97428	0
pip	3	9250001	9260000	0.0010623229461756	353	45	42360	0
pip	3	9260001	9270000	0.0	218	0	26160	0
mix	3	9260001	9270000	0.0007241389064371	218	1536	2121140	0
mol	3	9260001	9270000	0.0	218	0	60168	0
pip	3	9270001	9280000	0.0008883248730964	591	63	70920	0
mol	3	9270001	9280000	0.0020476225508227	591	334	163116	0
mix	3	9270001	9280000	0.0014809327302479	591	8516	5750430	0
mix	3	9280001	9290000	0.0006038587719967	458	2691	4456340	0
mol	3	9280001	9290000	0.0006328713372571	458	80	126408	0
pip	3	9280001	9290000	0.0	458	0	54960	0
mix	3	9290001	9300000	0.005582061823069	520	28243	5059600	0
mol	3	9290001	9300000	0.0050724637681159	520	728	143520	0
pip	3	9290001	9300000	0.0026602564102564	520	166	62400	0
mix	3	9300001	9310000	0.002906567202097	267	7551	2597910	0
mol	3	9300001	9310000	0.0	267	0	73692	0
pip	3	9300001	9310000	0.0014981273408239	267	48	32040	0
mol	3	9310001	9320000	0.0	200	0	55200	0
pip	3	9310001	9320000	0.0011666666666666	200	28	24000	0
mix	3	9310001	9320000	0.0010842754367934	200	2110	1946000	0
mix	3	9320001	9330000	0.0011762825983534	849	9717	8260770	0
mol	3	9320001	9330000	0.0	849	0	234324	0
pip	3	9320001	9330000	0.0012956419316843	849	132	101880	0
mix	3	9330001	9340000	0.0	229	0	2228170	0
mol	3	9330001	9340000	0.0	229	0	63204	0
pip	3	9330001	9340000	0.0	229	0	27480	0
mix	3	9340001	9350000	0.0004222969595418	257	1056	2500610	0
mol	3	9340001	9350000	0.0	257	0	70932	0
pip	3	9340001	9350000	0.0004863813229571	257	15	30840	0
pip	3	9350001	9360000	0.0	191	0	22920	0
mix	3	9350001	9360000	0.0	191	0	1858430	0
mol	3	9350001	9360000	0.0	191	0	52716	0
mol	3	9360001	9370000	0.0014965343415248	230	95	63480	0
pip	3	9360001	9370000	0.0015579710144927	230	43	27600	0
mix	3	9360001	9370000	0.0032664551588542	230	7310	2237900	0
mix	3	9370001	9380000	0.0004994116190446	469	2279	4563370	0
mol	3	9370001	9380000	0.0010738234294366	469	139	129444	0
pip	3	9370001	9380000	0.0004975124378109	469	28	56280	0
mix	3	9380001	9390000	0.0005679817467156	359	1984	3493070	0
mol	3	9380001	9390000	0.0	359	0	99084	0
pip	3	9380001	9390000	0.0	359	0	43080	0
mix	3	9390001	9400000	NA	0	NA	NA	NA
mol	3	9390001	9400000	NA	0	NA	NA	NA
pip	3	9390001	9400000	NA	0	NA	NA	NA
mol	3	9400001	9410000	0.0003150598613736	506	44	139656	0
pip	3	9400001	9410000	0.0007081686429512	506	43	60720	0
mix	3	9400001	9410000	0.0004310047162721	506	2122	4923380	0
mix	3	9410001	9420000	0.0015521263906497	274	4138	2666020	0
mol	3	9410001	9420000	0.0	274	0	75624	0
pip	3	9410001	9420000	0.0	274	0	32880	0
mix	3	9420001	9430000	0.0005137069556659	613	3064	5964490	0
mol	3	9420001	9430000	0.0	613	0	169188	0
pip	3	9420001	9430000	0.0	613	0	73560	0
mix	3	9430001	9440000	0.0	234	0	2276820	0
mol	3	9430001	9440000	0.0	234	0	64584	0
pip	3	9430001	9440000	0.0	234	0	28080	0
pip	3	9440001	9450000	0.0	529	0	63480	0
mix	3	9440001	9450000	0.0002756854737651	529	1419	5147170	0
mol	3	9440001	9450000	0.0	529	0	146004	0
pip	3	9450001	9460000	0.0007540603248259	431	39	51720	0
mol	3	9450001	9460000	0.0024042503110393	431	286	118956	0
mix	3	9450001	9460000	0.0008818136077813	431	3698	4193630	0
mix	3	9460001	9470000	0.0014706641725286	617	8829	6003410	0
mol	3	9460001	9470000	0.001738190872149	617	296	170292	0
pip	3	9460001	9470000	0.0	617	0	74040	0
mix	3	9470001	9480000	0.0006578270107348	609	3898	5925570	0
mol	3	9470001	9480000	0.0	609	0	168084	0
