pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_da
mol	pip	2	203300001	203310000	-0.00005845
mol	pip	2	203310001	203320000	0.00024359
mol	pip	2	203320001	203330000	0.00012634
mol	pip	2	203330001	203340000	0.00016193
mol	pip	2	203340001	203350000	0.00001252
mol	pip	2	203350001	203360000	0.00048899
mol	pip	2	203360001	203370000	0.00010471
mol	pip	2	203370001	203380000	-0.00001754
mol	pip	2	203380001	203390000	0.00004430
mol	pip	2	203390001	203400000	-0.00001372
mol	pip	2	203400001	203410000	0.00000000
mol	pip	2	203410001	203420000	-0.00010065
mol	pip	2	203420001	203430000	0.00000645
mol	pip	2	203430001	203440000	0.00020041
mol	pip	2	203440001	203450000	0.00004238
mol	pip	2	203450001	203460000	-0.00001028
mol	pip	2	203460001	203470000	0.00014455
mol	pip	2	203470001	203480000	0.00004112
mol	pip	2	203480001	203490000	0.00014300
mol	pip	2	203490001	203500000	0.00002153
mol	pip	2	203500001	203510000	0.00001258
mol	pip	2	203510001	203520000	0.00005234
mol	pip	2	203520001	203530000	0.00005067
mol	pip	2	203530001	203540000	0.00005677
mol	pip	2	203540001	203550000	-0.00001909
mol	pip	2	203550001	203560000	0.00010753
mol	pip	2	203560001	203570000	0.00026030
mol	pip	2	203570001	203580000	0.00000338
mol	pip	2	203580001	203590000	0.00028769
mol	pip	2	203590001	203600000	0.00000000
mol	pip	2	203600001	203610000	0.00000000
mol	pip	2	203610001	203620000	0.00036624
mol	pip	2	203620001	203630000	0.00034779
mol	pip	2	203630001	203640000	-0.00006779
mol	pip	2	203640001	203650000	0.00027022
mol	pip	2	203650001	203660000	0.00045981
mol	pip	2	203660001	203670000	0.00176383
mol	pip	2	203670001	203680000	0.00006111
mol	pip	2	203680001	203690000	0.00002746
mol	pip	2	203690001	203700000	0.00010229
mol	pip	2	203700001	203710000	0.00033072
mol	pip	2	203710001	203720000	0.00011367
mol	pip	2	203720001	203730000	0.00000259
mol	pip	2	203730001	203740000	NA
mol	pip	2	203740001	203750000	NA
mol	pip	2	203750001	203760000	0.00000000
mol	pip	2	203760001	203770000	NA
mol	pip	2	203770001	203780000	0.00000000
mol	pip	2	203780001	203790000	0.00000000
mol	pip	2	203790001	203800000	NA
mol	pip	2	203800001	203810000	NA
mol	pip	2	203810001	203820000	0.00000000
mol	pip	2	203820001	203830000	0.00000000
mol	pip	2	203830001	203840000	0.00000000
mol	pip	2	203840001	203850000	-0.00000775
mol	pip	2	203850001	203860000	0.00004164
mol	pip	2	203860001	203870000	0.00037009
mol	pip	2	203870001	203880000	NA
mol	pip	2	203880001	203890000	-0.00000000
mol	pip	2	203890001	203900000	0.00037121
mol	pip	2	203900001	203910000	-0.00001376
mol	pip	2	203910001	203920000	0.00113009
mol	pip	2	203920001	203930000	0.00000000
mol	pip	2	203930001	203940000	0.00008724
mol	pip	2	203940001	203950000	0.00042958
mol	pip	2	203950001	203960000	0.00027871
mol	pip	2	203960001	203970000	0.00015978
mol	pip	2	203970001	203980000	0.00040319
mol	pip	2	203980001	203990000	0.00000382
mol	pip	2	203990001	204000000	0.00023447
mol	pip	2	204000001	204010000	0.00143267
mol	pip	2	204010001	204020000	0.00001922
mol	pip	2	204020001	204030000	0.00008653
mol	pip	2	204030001	204040000	0.00002058
mol	pip	2	204040001	204050000	0.00002778
mol	pip	2	204050001	204060000	NA
mol	pip	2	204060001	204070000	-0.00001973
mol	pip	2	204070001	204080000	0.00011556
mol	pip	2	204080001	204090000	0.00003217
mol	pip	2	204090001	204100000	0.00025762
mol	pip	2	204100001	204110000	-0.00006078
mol	pip	2	204110001	204120000	0.00002313
mol	pip	2	204120001	204130000	0.00000000
mol	pip	2	204130001	204140000	0.00003635
mol	pip	2	204140001	204150000	0.00091526
mol	pip	2	204150001	204160000	0.00008375
mol	pip	2	204160001	204170000	0.00000000
mol	pip	2	204170001	204180000	0.00009184
mol	pip	2	204180001	204190000	0.00005753
mol	pip	2	204190001	204200000	0.00082979
mol	pip	2	204200001	204210000	0.00004774
mol	pip	2	204210001	204220000	0.00000000
mol	pip	2	204220001	204230000	0.00018109
mol	pip	2	204230001	204240000	0.00000294
mol	pip	2	204240001	204250000	0.00026875
mol	pip	2	204250001	204260000	0.00005721
mol	pip	2	204260001	204270000	0.00005236
mol	pip	2	204270001	204280000	NA
mol	pip	2	204280001	204290000	-0.00003017
mol	pip	2	204290001	204300000	0.00002459
mol	pip	2	204300001	204310000	0.00000000
mol	pip	2	204310001	204320000	0.00000000
mol	pip	2	204320001	204330000	0.00013008
mol	pip	2	204330001	204340000	-0.00000000
mol	pip	2	204340001	204350000	0.00013385
mol	pip	2	204350001	204360000	0.00021589
mol	pip	2	204360001	204370000	0.00007937
mol	pip	2	204370001	204380000	0.00010182
mol	pip	2	204380001	204390000	0.00001026
mol	pip	2	204390001	204400000	0.00000000
mol	pip	2	204400001	204410000	0.00006667
mol	pip	2	204410001	204420000	0.00030353
mol	pip	2	204420001	204430000	0.00001189
mol	pip	2	204430001	204440000	0.00017412
mol	pip	2	204440001	204450000	0.00005394
mol	pip	2	204450001	204460000	0.00015377
mol	pip	2	204460001	204470000	0.00003268
mol	pip	2	204470001	204480000	NA
mol	pip	2	204480001	204490000	0.00000000
mol	pip	2	204490001	204500000	0.00003743
mol	pip	2	204500001	204510000	0.00000000
mol	pip	2	204510001	204520000	0.00003122
mol	pip	2	204520001	204530000	0.00010359
mol	pip	2	204530001	204540000	0.00002041
mol	pip	2	204540001	204550000	0.00005501
mol	pip	2	204550001	204560000	-0.00001157
mol	pip	2	204560001	204570000	-0.00000533
mol	pip	2	204570001	204580000	-0.00000965
mol	pip	2	204580001	204590000	0.00000145
mol	pip	2	204590001	204600000	0.00017648
mol	pip	2	204600001	204610000	0.00001506
mol	pip	2	204610001	204620000	0.00012478
mol	pip	2	204620001	204630000	0.00015486
mol	pip	2	204630001	204640000	-0.00001451
mol	pip	2	204640001	204650000	0.00003913
mol	pip	2	204650001	204660000	0.00013416
mol	pip	2	204660001	204670000	0.00000000
mol	pip	2	204670001	204680000	0.00007851
mol	pip	2	204680001	204690000	0.00008034
mol	pip	2	204690001	204700000	0.00007105
mol	pip	2	204700001	204710000	0.00012275
mol	pip	2	204710001	204720000	0.00026654
mol	pip	2	204720001	204730000	0.00000000
mol	pip	2	204730001	204740000	0.00005993
mol	pip	2	204740001	204750000	0.00002657
mol	pip	2	204750001	204760000	0.00076854
mol	pip	2	204760001	204770000	0.00022321
mol	pip	2	204770001	204780000	0.00013103
mol	pip	2	204780001	204790000	0.00000000
mol	pip	2	204790001	204800000	-0.00001471
mol	pip	2	204800001	204810000	-0.00001249
mol	pip	2	204810001	204820000	0.00003231
mol	pip	2	204820001	204830000	0.00009254
mol	pip	2	204830001	204840000	0.00012646
mol	pip	2	204840001	204850000	-0.00001455
mol	pip	2	204850001	204860000	-0.00000440
mol	pip	2	204860001	204870000	0.00022106
mol	pip	2	204870001	204880000	0.00019562
mol	pip	2	204880001	204890000	0.00000000
mol	pip	2	204890001	204900000	0.00025040
mol	pip	2	204900001	204910000	0.00022490
mol	pip	2	204910001	204920000	0.00012768
mol	pip	2	204920001	204930000	0.00005727
mol	pip	2	204930001	204940000	0.00402576
mol	pip	2	204940001	204950000	NA
mol	pip	2	204950001	204960000	0.00000178
mol	pip	2	204960001	204970000	0.00034498
mol	pip	2	204970001	204980000	0.00011379
mol	pip	2	204980001	204990000	0.00009241
mol	pip	2	204990001	205000000	0.00029558
mol	pip	2	205000001	205010000	0.00000000
mol	pip	2	205010001	205020000	0.00002993
mol	pip	2	205020001	205030000	0.00005957
mol	pip	2	205030001	205040000	0.00000613
mol	pip	2	205040001	205050000	-0.00000000
mol	pip	2	205050001	205060000	-0.00000504
mol	pip	2	205060001	205070000	0.00011307
mol	pip	2	205070001	205080000	0.00019618
mol	pip	2	205080001	205090000	0.00000000
mol	pip	2	205090001	205100000	0.00020000
mol	pip	2	205100001	205110000	0.00003268
mol	pip	2	205110001	205120000	0.00035361
mol	pip	2	205120001	205130000	0.00007364
mol	pip	2	205130001	205140000	0.00013735
mol	pip	2	205140001	205150000	0.00067913
mol	pip	2	205150001	205160000	0.00001959
mol	pip	2	205160001	205170000	0.00009799
mol	pip	2	205170001	205180000	0.00019586
mol	pip	2	205180001	205190000	0.00007896
mol	pip	2	205190001	205200000	0.00001478
mol	pip	2	205200001	205210000	0.00027523
mol	pip	2	205210001	205220000	0.00002603
mol	pip	2	205220001	205230000	0.00040101
mol	pip	2	205230001	205240000	0.00000000
mol	pip	2	205240001	205250000	0.00003474
mol	pip	2	205250001	205260000	0.00022537
mol	pip	2	205260001	205270000	0.00005789
mol	pip	2	205270001	205280000	0.00002927
mol	pip	2	205280001	205290000	0.00078853
mol	pip	2	205290001	205300000	0.00000157
mol	pip	2	205300001	205310000	0.00000000
mol	pip	2	205310001	205320000	-0.00004146
mol	pip	2	205320001	205330000	0.00041118
mol	pip	2	205330001	205340000	0.00003092
mol	pip	2	205340001	205350000	0.00000593
mol	pip	2	205350001	205360000	0.00001059
mol	pip	2	205360001	205370000	0.00005806
mol	pip	2	205370001	205380000	0.00012260
mol	pip	2	205380001	205390000	-0.00004620
mol	pip	2	205390001	205400000	0.00015645
mol	pip	2	205400001	205410000	0.00006625
mol	pip	2	205410001	205420000	-0.00002885
mol	pip	2	205420001	205430000	-0.00001424
mol	pip	2	205430001	205440000	0.00002765
mol	pip	2	205440001	205450000	NA
mol	pip	2	205450001	205460000	0.00000000
mol	pip	2	205460001	205470000	NA
mol	pip	2	205470001	205480000	0.00008961
mol	pip	2	205480001	205490000	0.00000000
mol	pip	2	205490001	205500000	0.00005157
mol	pip	2	205500001	205510000	0.00000000
mol	pip	2	205510001	205520000	0.00007931
mol	pip	2	205520001	205530000	0.00022761
mol	pip	2	205530001	205540000	0.00014277
mol	pip	2	205540001	205550000	0.00056423
mol	pip	2	205550001	205560000	0.00025649
mol	pip	2	205560001	205570000	0.00008569
mol	pip	2	205570001	205580000	0.00000000
mol	pip	2	205580001	205590000	0.00024633
mol	pip	2	205590001	205600000	0.00000000
mol	pip	2	205600001	205610000	0.00000000
mol	pip	2	205610001	205620000	0.00003036
mol	pip	2	205620001	205630000	0.00003329
mol	pip	2	205630001	205640000	0.00009452
mol	pip	2	205640001	205650000	0.00007472
mol	pip	2	205650001	205660000	-0.00002096
mol	pip	2	205660001	205670000	0.00003592
mol	pip	2	205670001	205680000	0.00040548
mol	pip	2	205680001	205690000	-0.00000063
mol	pip	2	205690001	205700000	0.00004234
mol	pip	2	205700001	205710000	-0.00000901
mol	pip	2	205710001	205720000	0.00022701
mol	pip	2	205720001	205730000	-0.00000308
mol	pip	2	205730001	205740000	0.00018788
mol	pip	2	205740001	205750000	0.00003651
mol	pip	2	205750001	205760000	NA
mol	pip	2	205760001	205770000	0.00007535
mol	pip	2	205770001	205780000	0.00013621
mol	pip	2	205780001	205790000	-0.00001653
mol	pip	2	205790001	205800000	-0.00004496
mol	pip	2	205800001	205810000	0.00003524
mol	pip	2	205810001	205820000	0.00001647
mol	pip	2	205820001	205830000	0.00009768
mol	pip	2	205830001	205840000	0.00000000
mol	pip	2	205840001	205850000	0.00004709
mol	pip	2	205850001	205860000	0.00000549
mol	pip	2	205860001	205870000	0.00010808
mol	pip	2	205870001	205880000	0.00007072
mol	pip	2	205880001	205890000	0.00000000
mol	pip	2	205890001	205900000	0.00003127
mol	pip	2	205900001	205910000	0.00001496
mol	pip	2	205910001	205920000	0.00000718
mol	pip	2	205920001	205930000	0.00001566
mol	pip	2	205930001	205940000	0.00008652
mol	pip	2	205940001	205950000	0.00017839
mol	pip	2	205950001	205960000	0.00051155
mol	pip	2	205960001	205970000	0.00001507
mol	pip	2	205970001	205980000	0.00051594
mol	pip	2	205980001	205990000	0.00013582
mol	pip	2	205990001	206000000	0.00033658
mol	pip	2	206000001	206010000	-0.00001240
mol	pip	2	206010001	206020000	0.00005059
mol	pip	2	206020001	206030000	0.00000000
mol	pip	2	206030001	206040000	-0.00000166
mol	pip	2	206040001	206050000	0.00000000
mol	pip	2	206050001	206060000	0.00005573
mol	pip	2	206060001	206070000	-0.00000214
mol	pip	2	206070001	206080000	0.00005033
mol	pip	2	206080001	206090000	0.00009104
mol	pip	2	206090001	206100000	0.00014055
mol	pip	2	206100001	206110000	0.00000672
mol	pip	2	206110001	206120000	0.00004145
mol	pip	2	206120001	206130000	0.00002821
mol	pip	2	206130001	206140000	-0.00003484
mol	pip	2	206140001	206150000	0.00001956
mol	pip	2	206150001	206160000	0.00003865
mol	pip	2	206160001	206170000	0.00003202
mol	pip	2	206170001	206180000	0.00000000
mol	pip	2	206180001	206190000	-0.00002268
mol	pip	2	206190001	206200000	0.00013991
mol	pip	2	206200001	206210000	0.00000000
mol	pip	2	206210001	206220000	0.00025731
mol	pip	2	206220001	206230000	0.00000000
mol	pip	2	206230001	206240000	0.00007542
mol	pip	2	206240001	206250000	0.00007352
mol	pip	2	206250001	206260000	0.00000000
mol	pip	2	206260001	206270000	NA
mol	pip	2	206270001	206280000	0.00076490
mol	pip	2	206280001	206290000	NA
mol	pip	2	206290001	206300000	0.00007304
mol	pip	2	206300001	206310000	0.00042610
mol	pip	2	206310001	206320000	0.00016807
mol	pip	2	206320001	206330000	0.00006670
mol	pip	2	206330001	206340000	0.00014382
mol	pip	2	206340001	206350000	0.00023286
mol	pip	2	206350001	206360000	0.00005184
mol	pip	2	206360001	206370000	0.00000000
mol	pip	2	206370001	206380000	-0.00000908
mol	pip	2	206380001	206390000	-0.00001513
mol	pip	2	206390001	206400000	0.00000739
mol	pip	2	206400001	206410000	0.00000000
mol	pip	2	206410001	206420000	0.00004748
mol	pip	2	206420001	206430000	0.00009582
mol	pip	2	206430001	206440000	0.00000870
mol	pip	2	206440001	206450000	0.00017984
mol	pip	2	206450001	206460000	0.00000000
mol	pip	2	206460001	206470000	0.00047119
mol	pip	2	206470001	206480000	0.00002852
mol	pip	2	206480001	206490000	0.00015723
mol	pip	2	206490001	206500000	0.00006827
mol	pip	2	206500001	206510000	0.00017681
mol	pip	2	206510001	206520000	0.00030960
mol	pip	2	206520001	206530000	0.00004579
mol	pip	2	206530001	206540000	0.00028434
mol	pip	2	206540001	206550000	0.00009502
mol	pip	2	206550001	206560000	0.00018347
mol	pip	2	206560001	206570000	0.00018116
mol	pip	2	206570001	206580000	0.00044724
mol	pip	2	206580001	206590000	0.00004363
mol	pip	2	206590001	206600000	0.00012341
mol	pip	2	206600001	206610000	0.00007337
mol	pip	2	206610001	206620000	0.00000000
mol	pip	2	206620001	206630000	0.00001645
mol	pip	2	206630001	206640000	0.00011260
mol	pip	2	206640001	206650000	0.00012167
mol	pip	2	206650001	206660000	0.00007092
mol	pip	2	206660001	206670000	0.00001828
mol	pip	2	206670001	206680000	0.00001229
mol	pip	2	206680001	206690000	-0.00000541
mol	pip	2	206690001	206700000	0.00012023
mol	pip	2	206700001	206710000	0.00001366
mol	pip	2	206710001	206720000	0.00005542
mol	pip	2	206720001	206730000	0.00017722
mol	pip	2	206730001	206740000	0.00010162
mol	pip	2	206740001	206750000	0.00042859
mol	pip	2	206750001	206760000	0.00009134
mol	pip	2	206760001	206770000	0.00004036
mol	pip	2	206770001	206780000	-0.00002612
mol	pip	2	206780001	206790000	0.00022623
mol	pip	2	206790001	206800000	0.00006238
mol	pip	2	206800001	206810000	-0.00003748
mol	pip	2	206810001	206820000	0.00004668
mol	pip	2	206820001	206830000	0.00000694
mol	pip	2	206830001	206840000	0.00002148
mol	pip	2	206840001	206850000	0.00014360
mol	pip	2	206850001	206860000	0.00037233
mol	pip	2	206860001	206870000	0.00010960
mol	pip	2	206870001	206880000	0.00004026
mol	pip	2	206880001	206890000	0.00007080
mol	pip	2	206890001	206900000	0.00021958
mol	pip	2	206900001	206910000	0.00004622
mol	pip	2	206910001	206920000	NA
mol	pip	2	206920001	206930000	0.00128280
mol	pip	2	206930001	206940000	0.00022181
mol	pip	2	206940001	206950000	0.00017600
mol	pip	2	206950001	206960000	0.00004243
mol	pip	2	206960001	206970000	0.00018021
mol	pip	2	206970001	206980000	NA
mol	pip	2	206980001	206990000	0.00001384
mol	pip	2	206990001	207000000	0.00005923
mol	pip	2	207000001	207010000	0.00038385
mol	pip	2	207010001	207020000	0.00011497
mol	pip	2	207020001	207030000	-0.00001914
mol	pip	2	207030001	207040000	0.00002372
mol	pip	2	207040001	207050000	0.00001321
mol	pip	2	207050001	207060000	0.00000000
mol	pip	2	207060001	207070000	0.00010198
mol	pip	2	207070001	207080000	0.00012584
mol	pip	2	207080001	207090000	0.00000000
mol	pip	2	207090001	207100000	0.00008317
mol	pip	2	207100001	207110000	0.00005681
mol	pip	2	207110001	207120000	0.00000000
mol	pip	2	207120001	207130000	0.00001248
mol	pip	2	207130001	207140000	0.00000000
mol	pip	2	207140001	207150000	0.00007379
mol	pip	2	207150001	207160000	-0.00000000
mol	pip	2	207160001	207170000	0.00011355
mol	pip	2	207170001	207180000	0.00005087
mol	pip	2	207180001	207190000	0.00041600
mol	pip	2	207190001	207200000	0.00035179
mol	pip	2	207200001	207210000	0.00000000
mol	pip	2	207210001	207220000	NA
mol	pip	2	207220001	207230000	NA
mol	pip	2	207230001	207240000	0.00000000
mol	pip	2	207240001	207250000	0.00010452
mol	pip	2	207250001	207260000	0.00025935
mol	pip	2	207260001	207270000	0.00004736
mol	pip	2	207270001	207280000	0.00025901
mol	pip	2	207280001	207290000	0.00047295
mol	pip	2	207290001	207300000	0.00014186
mol	pip	2	207300001	207310000	0.00058889
mol	pip	2	207310001	207320000	-0.00000790
mol	pip	2	207320001	207330000	0.00024218
mol	pip	2	207330001	207340000	0.00003846
mol	pip	2	207340001	207350000	0.00000000
mol	pip	2	207350001	207360000	0.00059409
mol	pip	2	207360001	207370000	0.00020657
mol	pip	2	207370001	207380000	0.00012569
mol	pip	2	207380001	207390000	0.00021307
mol	pip	2	207390001	207400000	0.00049496
mol	pip	2	207400001	207410000	0.00004331
mol	pip	2	207410001	207420000	0.00004106
mol	pip	2	207420001	207430000	0.00003197
mol	pip	2	207430001	207440000	0.00036747
mol	pip	2	207440001	207450000	0.00000000
mol	pip	2	207450001	207460000	0.00000662
mol	pip	2	207460001	207470000	0.00073100
mol	pip	2	207470001	207480000	0.00020787
mol	pip	2	207480001	207490000	0.00009930
mol	pip	2	207490001	207500000	0.00037225
mol	pip	2	207500001	207510000	0.00040351
mol	pip	2	207510001	207520000	0.00033689
mol	pip	2	207520001	207530000	0.00002598
mol	pip	2	207530001	207540000	0.00011686
mol	pip	2	207540001	207550000	0.00007793
mol	pip	2	207550001	207560000	0.00011416
mol	pip	2	207560001	207570000	-0.00000000
mol	pip	2	207570001	207580000	0.00015974
mol	pip	2	207580001	207590000	0.00068900
mol	pip	2	207590001	207600000	0.00000000
mol	pip	2	207600001	207610000	0.00002677
mol	pip	2	207610001	207620000	0.00000803
mol	pip	2	207620001	207630000	-0.00001396
mol	pip	2	207630001	207640000	0.00025784
mol	pip	2	207640001	207650000	-0.00004020
mol	pip	2	207650001	207660000	0.00000000
mol	pip	2	207660001	207670000	0.00003116
mol	pip	2	207670001	207680000	0.00008300
mol	pip	2	207680001	207690000	0.00008826
mol	pip	2	207690001	207700000	0.00001232
mol	pip	2	207700001	207710000	0.00000000
mol	pip	2	207710001	207720000	0.00071296
mol	pip	2	207720001	207730000	0.00001048
mol	pip	2	207730001	207740000	0.00074110
mol	pip	2	207740001	207750000	0.00029869
mol	pip	2	207750001	207760000	0.00060720
mol	pip	2	207760001	207770000	0.00002448
mol	pip	2	207770001	207780000	0.00007505
mol	pip	2	207780001	207790000	0.00003902
mol	pip	2	207790001	207800000	0.00011839
mol	pip	2	207800001	207810000	0.00226815
mol	pip	2	207810001	207820000	0.00006671
mol	pip	2	207820001	207830000	0.00000000
mol	pip	2	207830001	207840000	0.00039565
mol	pip	2	207840001	207850000	0.00016816
mol	pip	2	207850001	207860000	0.00010254
mol	pip	2	207860001	207870000	0.00005939
mol	pip	2	207870001	207880000	0.00008387
mol	pip	2	207880001	207890000	0.00039673
mol	pip	2	207890001	207900000	-0.00000080
mol	pip	2	207900001	207910000	0.00000000
mol	pip	2	207910001	207920000	0.00000000
mol	pip	2	207920001	207930000	0.00002565
mol	pip	2	207930001	207940000	0.00007331
mol	pip	2	207940001	207950000	0.00006554
mol	pip	2	207950001	207960000	0.00003644
mol	pip	2	207960001	207970000	0.00020734
mol	pip	2	207970001	207980000	0.00024976
mol	pip	2	207980001	207990000	0.00026974
mol	pip	2	207990001	208000000	0.00040438
mol	pip	2	208000001	208010000	NA
mol	pip	2	208010001	208020000	0.00056385
mol	pip	2	208020001	208030000	0.00003631
mol	pip	2	208030001	208040000	0.00014997
mol	pip	2	208040001	208050000	0.00011512
mol	pip	2	208050001	208060000	0.00010867
mol	pip	2	208060001	208070000	0.00015498
mol	pip	2	208070001	208080000	0.00009494
mol	pip	2	208080001	208090000	0.00015592
mol	pip	2	208090001	208100000	0.00007279
mol	pip	2	208100001	208110000	0.00013520
mol	pip	2	208110001	208120000	0.00000000
mol	pip	2	208120001	208130000	0.00056069
mol	pip	2	208130001	208140000	-0.00000000
mol	pip	2	208140001	208150000	0.00001827
mol	pip	2	208150001	208160000	0.00001408
mol	pip	2	208160001	208170000	0.00002522
mol	pip	2	208170001	208180000	0.00001261
mol	pip	2	208180001	208190000	0.00000865
mol	pip	2	208190001	208200000	0.00010877
mol	pip	2	208200001	208210000	0.00012990
mol	pip	2	208210001	208220000	0.00010717
mol	pip	2	208220001	208230000	0.00105324
mol	pip	2	208230001	208240000	0.00039518
mol	pip	2	208240001	208250000	NA
mol	pip	2	208250001	208260000	0.00018820
mol	pip	2	208260001	208270000	0.00000000
mol	pip	2	208270001	208280000	0.00012966
mol	pip	2	208280001	208290000	0.00002287
mol	pip	2	208290001	208300000	0.00019075
mol	pip	2	208300001	208310000	0.00036961
mol	pip	2	208310001	208320000	0.00000069
mol	pip	2	208320001	208330000	0.00001587
mol	pip	2	208330001	208340000	0.00051371
mol	pip	2	208340001	208350000	0.00041009
mol	pip	2	208350001	208360000	0.00000000
mol	pip	2	208360001	208370000	0.00033085
mol	pip	2	208370001	208380000	0.00012625
mol	pip	2	208380001	208390000	0.00038623
mol	pip	2	208390001	208400000	0.00008938
mol	pip	2	208400001	208410000	0.00052415
mol	pip	2	208410001	208420000	-0.00001555
mol	pip	2	208420001	208430000	0.00001975
mol	pip	2	208430001	208440000	0.00013989
mol	pip	2	208440001	208450000	0.00053411
mol	pip	2	208450001	208460000	0.00001346
mol	pip	2	208460001	208470000	0.00025209
mol	pip	2	208470001	208480000	0.00007095
mol	pip	2	208480001	208490000	0.00003114
mol	pip	2	208490001	208500000	0.00006601
mol	pip	2	208500001	208510000	0.00022670
mol	pip	2	208510001	208520000	0.00004026
mol	pip	2	208520001	208530000	0.00001565
mol	pip	2	208530001	208540000	0.00009499
mol	pip	2	208540001	208550000	0.00044499
mol	pip	2	208550001	208560000	0.00009314
mol	pip	2	208560001	208570000	0.00017529
mol	pip	2	208570001	208580000	0.00027911
mol	pip	2	208580001	208590000	0.00067109
mol	pip	2	208590001	208600000	0.00029881
mol	pip	2	208600001	208610000	0.00000000
mol	pip	2	208610001	208620000	0.00025615
mol	pip	2	208620001	208630000	0.00001615
mol	pip	2	208630001	208640000	0.00026713
mol	pip	2	208640001	208650000	0.00046799
mol	pip	2	208650001	208660000	0.00007943
mol	pip	2	208660001	208670000	0.00027741
mol	pip	2	208670001	208680000	0.00009573
mol	pip	2	208680001	208690000	0.00008856
mol	pip	2	208690001	208700000	0.00069240
mol	pip	2	208700001	208710000	0.00010394
mol	pip	2	208710001	208720000	0.00026926
mol	pip	2	208720001	208730000	0.00013515
mol	pip	2	208730001	208740000	0.00006213
mol	pip	2	208740001	208750000	-0.00000951
mol	pip	2	208750001	208760000	0.00037402
mol	pip	2	208760001	208770000	0.00022734
mol	pip	2	208770001	208780000	0.00082712
mol	pip	2	208780001	208790000	0.00009826
mol	pip	2	208790001	208800000	0.00165850
mol	pip	2	208800001	208810000	0.00007400
mol	pip	2	208810001	208820000	0.00054522
mol	pip	2	208820001	208830000	0.00010431
mol	pip	2	208830001	208840000	0.00012472
mol	pip	2	208840001	208850000	-0.00001651
mol	pip	2	208850001	208860000	0.00026430
mol	pip	2	208860001	208870000	-0.00000419
mol	pip	2	208870001	208880000	0.00052132
mol	pip	2	208880001	208890000	0.00001526
mol	pip	2	208890001	208900000	0.00020832
mol	pip	2	208900001	208910000	0.00038626
mol	pip	2	208910001	208920000	0.00004438
mol	pip	2	208920001	208930000	0.00003192
mol	pip	2	208930001	208940000	0.00016709
mol	pip	2	208940001	208950000	0.00009239
mol	pip	2	208950001	208960000	0.00002755
mol	pip	2	208960001	208970000	0.00005011
mol	pip	2	208970001	208980000	0.00005879
mol	pip	2	208980001	208990000	0.00002036
mol	pip	2	208990001	209000000	0.00001827
mol	pip	2	209000001	209010000	0.00018537
mol	pip	2	209010001	209020000	-0.00000166
mol	pip	2	209020001	209030000	0.00033935
mol	pip	2	209030001	209040000	0.00001957
mol	pip	2	209040001	209050000	0.00033608
mol	pip	2	209050001	209060000	0.00072918
mol	pip	2	209060001	209070000	0.00063627
mol	pip	2	209070001	209080000	0.00075454
mol	pip	2	209080001	209090000	0.00101591
mol	pip	2	209090001	209100000	0.00002806
mol	pip	2	209100001	209110000	0.00000000
mol	pip	2	209110001	209120000	0.00008532
mol	pip	2	209120001	209130000	0.00000225
mol	pip	2	209130001	209140000	0.00004822
mol	pip	2	209140001	209150000	0.00012707
mol	pip	2	209150001	209160000	-0.00000000
mol	pip	2	209160001	209170000	0.00017341
mol	pip	2	209170001	209180000	0.00009311
mol	pip	2	209180001	209190000	0.00001590
mol	pip	2	209190001	209200000	0.00007669
mol	pip	2	209200001	209210000	0.00000816
mol	pip	2	209210001	209220000	0.00000000
mol	pip	2	209220001	209230000	0.00000032
mol	pip	2	209230001	209240000	0.00007222
mol	pip	2	209240001	209250000	0.00001541
mol	pip	2	209250001	209260000	0.00045780
mol	pip	2	209260001	209270000	-0.00000460
mol	pip	2	209270001	209280000	0.00012337
mol	pip	2	209280001	209290000	0.00019532
mol	pip	2	209290001	209300000	0.00017316
mol	pip	2	209300001	209310000	-0.00000038
mol	pip	2	209310001	209320000	0.00005975
mol	pip	2	209320001	209330000	0.00036009
mol	pip	2	209330001	209340000	0.00001708
mol	pip	2	209340001	209350000	0.00031839
mol	pip	2	209350001	209360000	0.00002680
mol	pip	2	209360001	209370000	0.00008981
mol	pip	2	209370001	209380000	0.00000000
mol	pip	2	209380001	209390000	0.00000000
mol	pip	2	209390001	209400000	0.00033075
mol	pip	2	209400001	209410000	0.00071794
mol	pip	2	209410001	209420000	0.00004969
mol	pip	2	209420001	209430000	0.00010367
mol	pip	2	209430001	209440000	0.00031090
mol	pip	2	209440001	209450000	0.00007853
mol	pip	2	209450001	209460000	0.00109443
mol	pip	2	209460001	209470000	0.00302086
mol	pip	2	209470001	209480000	0.00001814
mol	pip	2	209480001	209490000	0.00008173
mol	pip	2	209490001	209500000	-0.00000760
mol	pip	2	209500001	209510000	NA
mol	pip	2	209510001	209520000	NA
mol	pip	2	209520001	209530000	0.00034836
mol	pip	2	209530001	209540000	0.00039144
mol	pip	2	209540001	209550000	-0.00000672
mol	pip	2	209550001	209560000	0.00024602
mol	pip	2	209560001	209570000	0.00275053
mol	pip	2	209570001	209580000	NA
mol	pip	2	209580001	209590000	0.00016871
mol	pip	2	209590001	209600000	0.00000000
mol	pip	2	209600001	209610000	0.00005275
mol	pip	2	209610001	209620000	0.00039335
mol	pip	2	209620001	209630000	0.00072027
mol	pip	2	209630001	209640000	0.00026329
mol	pip	2	209640001	209650000	0.00001101
