pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_da
mix	mol	3	146300001	146310000	0.00001396
mix	mol	3	146310001	146320000	0.00008203
mix	mol	3	146320001	146330000	0.00009844
mix	mol	3	146330001	146340000	0.00006789
mix	mol	3	146340001	146350000	0.00005696
mix	mol	3	146350001	146360000	0.00008921
mix	mol	3	146360001	146370000	0.00002301
mix	mol	3	146370001	146380000	0.00000894
mix	mol	3	146380001	146390000	0.00001353
mix	mol	3	146390001	146400000	0.00020813
mix	mol	3	146400001	146410000	0.00006988
mix	mol	3	146410001	146420000	0.00005179
mix	mol	3	146420001	146430000	0.00017077
mix	mol	3	146430001	146440000	0.00010945
mix	mol	3	146440001	146450000	0.00009170
mix	mol	3	146450001	146460000	0.00004335
mix	mol	3	146460001	146470000	0.00000757
mix	mol	3	146470001	146480000	0.00000784
mix	mol	3	146480001	146490000	0.00005600
mix	mol	3	146490001	146500000	0.00007375
mix	mol	3	146500001	146510000	0.00015742
mix	mol	3	146510001	146520000	0.00001449
mix	mol	3	146520001	146530000	0.00008217
mix	mol	3	146530001	146540000	0.00000879
mix	mol	3	146540001	146550000	0.00019318
mix	mol	3	146550001	146560000	0.00002670
mix	mol	3	146560001	146570000	0.00012030
mix	mol	3	146570001	146580000	0.00015560
mix	mol	3	146580001	146590000	0.00001756
mix	mol	3	146590001	146600000	0.00005012
mix	mol	3	146600001	146610000	0.00004466
mix	mol	3	146610001	146620000	0.00001178
mix	mol	3	146620001	146630000	0.00008192
mix	mol	3	146630001	146640000	0.00001054
mix	mol	3	146640001	146650000	0.00004097
mix	mol	3	146650001	146660000	0.00001823
mix	mol	3	146660001	146670000	0.00004036
mix	mol	3	146670001	146680000	0.00003969
mix	mol	3	146680001	146690000	0.00011140
mix	mol	3	146690001	146700000	0.00001637
mix	mol	3	146700001	146710000	0.00014515
mix	mol	3	146710001	146720000	0.00005056
mix	mol	3	146720001	146730000	0.00003262
mix	mol	3	146730001	146740000	0.00000000
mix	mol	3	146740001	146750000	0.00004792
mix	mol	3	146750001	146760000	0.00005307
mix	mol	3	146760001	146770000	0.00005495
mix	mol	3	146770001	146780000	0.00002542
mix	mol	3	146780001	146790000	0.00001984
mix	mol	3	146790001	146800000	0.00014343
mix	mol	3	146800001	146810000	0.00002519
mix	mol	3	146810001	146820000	0.00005689
mix	mol	3	146820001	146830000	0.00006446
mix	mol	3	146830001	146840000	0.00005895
mix	mol	3	146840001	146850000	0.00008820
mix	mol	3	146850001	146860000	0.00018965
mix	mol	3	146860001	146870000	0.00007975
mix	mol	3	146870001	146880000	0.00001104
mix	mol	3	146880001	146890000	0.00000620
mix	mol	3	146890001	146900000	-0.00000255
mix	mol	3	146900001	146910000	0.00001014
mix	mol	3	146910001	146920000	0.00002403
mix	mol	3	146920001	146930000	0.00005267
mix	mol	3	146930001	146940000	0.00000000
mix	mol	3	146940001	146950000	-0.00001493
mix	mol	3	146950001	146960000	0.00000000
mix	mol	3	146960001	146970000	-0.00000496
mix	mol	3	146970001	146980000	0.00009512
mix	mol	3	146980001	146990000	0.00007860
mix	mol	3	146990001	147000000	0.00003925
mix	mol	3	147000001	147010000	0.00012645
mix	mol	3	147010001	147020000	0.00012511
mix	mol	3	147020001	147030000	0.00003669
mix	mol	3	147030001	147040000	0.00000769
mix	mol	3	147040001	147050000	0.00017004
mix	mol	3	147050001	147060000	0.00018762
mix	mol	3	147060001	147070000	0.00008180
mix	mol	3	147070001	147080000	0.00007413
mix	mol	3	147080001	147090000	0.00011532
mix	mol	3	147090001	147100000	0.00010523
mix	mol	3	147100001	147110000	0.00013862
mix	mol	3	147110001	147120000	0.00007880
mix	mol	3	147120001	147130000	0.00019093
mix	mol	3	147130001	147140000	0.00002433
mix	mol	3	147140001	147150000	0.00025565
mix	mol	3	147150001	147160000	0.00001491
mix	mol	3	147160001	147170000	0.00000572
mix	mol	3	147170001	147180000	-0.00001295
mix	mol	3	147180001	147190000	NA
mix	mol	3	147190001	147200000	0.00002133
mix	mol	3	147200001	147210000	0.00023577
mix	mol	3	147210001	147220000	0.00000000
mix	mol	3	147220001	147230000	0.00001981
mix	mol	3	147230001	147240000	0.00003910
mix	mol	3	147240001	147250000	0.00003037
mix	mol	3	147250001	147260000	0.00004939
mix	mol	3	147260001	147270000	0.00000000
mix	mol	3	147270001	147280000	-0.00000654
mix	mol	3	147280001	147290000	0.00012186
mix	mol	3	147290001	147300000	-0.00000574
mix	mol	3	147300001	147310000	0.00006707
mix	mol	3	147310001	147320000	0.00015326
mix	mol	3	147320001	147330000	0.00001012
mix	mol	3	147330001	147340000	0.00008790
mix	mol	3	147340001	147350000	-0.00000189
mix	mol	3	147350001	147360000	0.00000000
mix	mol	3	147360001	147370000	-0.00000475
mix	mol	3	147370001	147380000	0.00004389
mix	mol	3	147380001	147390000	0.00009059
mix	mol	3	147390001	147400000	0.00005473
mix	mol	3	147400001	147410000	0.00001608
mix	mol	3	147410001	147420000	0.00000000
mix	mol	3	147420001	147430000	0.00000000
mix	mol	3	147430001	147440000	0.00013197
mix	mol	3	147440001	147450000	0.00000062
mix	mol	3	147450001	147460000	0.00003298
mix	mol	3	147460001	147470000	0.00013231
mix	mol	3	147470001	147480000	0.00001617
mix	mol	3	147480001	147490000	0.00000776
mix	mol	3	147490001	147500000	0.00002785
mix	mol	3	147500001	147510000	0.00006186
mix	mol	3	147510001	147520000	0.00000216
mix	mol	3	147520001	147530000	0.00000000
mix	mol	3	147530001	147540000	0.00001630
mix	mol	3	147540001	147550000	0.00001437
mix	mol	3	147550001	147560000	0.00008956
mix	mol	3	147560001	147570000	0.00004534
mix	mol	3	147570001	147580000	0.00000000
mix	mol	3	147580001	147590000	0.00000034
mix	mol	3	147590001	147600000	0.00003387
mix	mol	3	147600001	147610000	0.00000000
mix	mol	3	147610001	147620000	0.00016771
mix	mol	3	147620001	147630000	0.00010301
mix	mol	3	147630001	147640000	0.00004391
mix	mol	3	147640001	147650000	0.00000865
mix	mol	3	147650001	147660000	0.00003442
mix	mol	3	147660001	147670000	-0.00001296
mix	mol	3	147670001	147680000	0.00016856
mix	mol	3	147680001	147690000	0.00000561
mix	mol	3	147690001	147700000	0.00001492
mix	mol	3	147700001	147710000	0.00002217
mix	mol	3	147710001	147720000	-0.00000463
mix	mol	3	147720001	147730000	0.00023211
mix	mol	3	147730001	147740000	0.00000000
mix	mol	3	147740001	147750000	0.00013928
mix	mol	3	147750001	147760000	0.00006748
mix	mol	3	147760001	147770000	0.00009415
mix	mol	3	147770001	147780000	0.00003961
mix	mol	3	147780001	147790000	0.00013024
mix	mol	3	147790001	147800000	0.00000000
mix	mol	3	147800001	147810000	-0.00001501
mix	mol	3	147810001	147820000	0.00021309
mix	mol	3	147820001	147830000	0.00036760
mix	mol	3	147830001	147840000	-0.00001414
mix	mol	3	147840001	147850000	0.00003403
mix	mol	3	147850001	147860000	0.00006643
mix	mol	3	147860001	147870000	0.00008977
mix	mol	3	147870001	147880000	0.00000000
mix	mol	3	147880001	147890000	0.00010583
mix	mol	3	147890001	147900000	0.00017698
mix	mol	3	147900001	147910000	0.00011390
mix	mol	3	147910001	147920000	0.00002098
mix	mol	3	147920001	147930000	0.00002596
mix	mol	3	147930001	147940000	0.00001023
mix	mol	3	147940001	147950000	0.00004273
mix	mol	3	147950001	147960000	0.00002695
mix	mol	3	147960001	147970000	0.00037427
mix	mol	3	147970001	147980000	0.00000302
mix	mol	3	147980001	147990000	0.00000958
mix	mol	3	147990001	148000000	0.00012368
mix	mol	3	148000001	148010000	0.00003676
mix	mol	3	148010001	148020000	0.00001859
mix	mol	3	148020001	148030000	0.00005532
mix	mol	3	148030001	148040000	0.00005391
mix	mol	3	148040001	148050000	-0.00000268
mix	mol	3	148050001	148060000	0.00001993
mix	mol	3	148060001	148070000	0.00000395
mix	mol	3	148070001	148080000	0.00005433
mix	mol	3	148080001	148090000	0.00028664
mix	mol	3	148090001	148100000	0.00003927
mix	mol	3	148100001	148110000	-0.00000434
mix	mol	3	148110001	148120000	0.00002037
mix	mol	3	148120001	148130000	0.00008764
mix	mol	3	148130001	148140000	0.00013158
mix	mol	3	148140001	148150000	0.00006907
mix	mol	3	148150001	148160000	0.00017678
mix	mol	3	148160001	148170000	0.00013418
mix	mol	3	148170001	148180000	0.00002529
mix	mol	3	148180001	148190000	0.00005516
mix	mol	3	148190001	148200000	0.00000111
mix	mol	3	148200001	148210000	0.00004759
mix	mol	3	148210001	148220000	0.00026108
mix	mol	3	148220001	148230000	0.00019691
mix	mol	3	148230001	148240000	0.00000213
mix	mol	3	148240001	148250000	0.00003318
mix	mol	3	148250001	148260000	0.00013801
mix	mol	3	148260001	148270000	0.00014560
mix	mol	3	148270001	148280000	0.00005256
mix	mol	3	148280001	148290000	0.00011022
mix	mol	3	148290001	148300000	0.00000832
mix	mol	3	148300001	148310000	0.00003615
mix	mol	3	148310001	148320000	0.00003075
mix	mol	3	148320001	148330000	0.00003918
mix	mol	3	148330001	148340000	0.00026071
mix	mol	3	148340001	148350000	0.00013321
mix	mol	3	148350001	148360000	0.00006185
mix	mol	3	148360001	148370000	0.00000000
mix	mol	3	148370001	148380000	0.00001780
mix	mol	3	148380001	148390000	0.00001000
mix	mol	3	148390001	148400000	0.00000909
mix	mol	3	148400001	148410000	0.00008382
mix	mol	3	148410001	148420000	NA
mix	mol	3	148420001	148430000	0.00004477
mix	mol	3	148430001	148440000	NA
mix	mol	3	148440001	148450000	0.00003143
mix	mol	3	148450001	148460000	0.00000000
mix	mol	3	148460001	148470000	0.00000661
mix	mol	3	148470001	148480000	0.00011565
mix	mol	3	148480001	148490000	0.00001304
mix	mol	3	148490001	148500000	0.00013045
mix	mol	3	148500001	148510000	0.00003798
mix	mol	3	148510001	148520000	0.00006055
mix	mol	3	148520001	148530000	0.00001818
mix	mol	3	148530001	148540000	0.00002212
mix	mol	3	148540001	148550000	0.00000855
mix	mol	3	148550001	148560000	0.00011815
mix	mol	3	148560001	148570000	0.00004060
mix	mol	3	148570001	148580000	0.00001088
mix	mol	3	148580001	148590000	0.00002164
mix	mol	3	148590001	148600000	0.00004781
mix	mol	3	148600001	148610000	0.00002639
mix	mol	3	148610001	148620000	0.00003870
mix	mol	3	148620001	148630000	0.00004273
mix	mol	3	148630001	148640000	0.00014729
mix	mol	3	148640001	148650000	-0.00000463
mix	mol	3	148650001	148660000	0.00001542
mix	mol	3	148660001	148670000	0.00011549
mix	mol	3	148670001	148680000	0.00012616
mix	mol	3	148680001	148690000	0.00007930
mix	mol	3	148690001	148700000	-0.00000269
mix	mol	3	148700001	148710000	0.00002279
mix	mol	3	148710001	148720000	0.00001077
mix	mol	3	148720001	148730000	0.00001061
mix	mol	3	148730001	148740000	-0.00000283
mix	mol	3	148740001	148750000	0.00000296
mix	mol	3	148750001	148760000	0.00000000
mix	mol	3	148760001	148770000	0.00007606
mix	mol	3	148770001	148780000	0.00000494
mix	mol	3	148780001	148790000	0.00002286
mix	mol	3	148790001	148800000	0.00003985
mix	mol	3	148800001	148810000	0.00003745
mix	mol	3	148810001	148820000	0.00003228
mix	mol	3	148820001	148830000	0.00000308
mix	mol	3	148830001	148840000	0.00001386
mix	mol	3	148840001	148850000	0.00003140
mix	mol	3	148850001	148860000	0.00009846
mix	mol	3	148860001	148870000	0.00020070
mix	mol	3	148870001	148880000	0.00014901
mix	mol	3	148880001	148890000	0.00008782
mix	mol	3	148890001	148900000	0.00006437
mix	mol	3	148900001	148910000	0.00001515
mix	mol	3	148910001	148920000	0.00005148
mix	mol	3	148920001	148930000	0.00000442
mix	mol	3	148930001	148940000	0.00002082
mix	mol	3	148940001	148950000	0.00008906
mix	mol	3	148950001	148960000	0.00007966
mix	mol	3	148960001	148970000	0.00001907
mix	mol	3	148970001	148980000	0.00000000
mix	mol	3	148980001	148990000	0.00018690
mix	mol	3	148990001	149000000	0.00001831
mix	mol	3	149000001	149010000	0.00000809
mix	mol	3	149010001	149020000	0.00004364
mix	mol	3	149020001	149030000	0.00029925
mix	mol	3	149030001	149040000	0.00001457
mix	mol	3	149040001	149050000	0.00005597
mix	mol	3	149050001	149060000	0.00001579
mix	mol	3	149060001	149070000	0.00003623
mix	mol	3	149070001	149080000	0.00001256
mix	mol	3	149080001	149090000	0.00005975
mix	mol	3	149090001	149100000	-0.00001029
mix	mol	3	149100001	149110000	0.00011309
mix	mol	3	149110001	149120000	NA
mix	mol	3	149120001	149130000	0.00020449
mix	mol	3	149130001	149140000	0.00015283
mix	mol	3	149140001	149150000	0.00000610
mix	mol	3	149150001	149160000	0.00008524
mix	mol	3	149160001	149170000	0.00010644
mix	mol	3	149170001	149180000	0.00000335
mix	mol	3	149180001	149190000	-0.00000094
mix	mol	3	149190001	149200000	0.00001215
mix	mol	3	149200001	149210000	0.00011066
mix	mol	3	149210001	149220000	NA
mix	mol	3	149220001	149230000	0.00000000
mix	mol	3	149230001	149240000	0.00000171
mix	mol	3	149240001	149250000	0.00012482
mix	mol	3	149250001	149260000	0.00003833
mix	mol	3	149260001	149270000	0.00007872
mix	mol	3	149270001	149280000	0.00002488
mix	mol	3	149280001	149290000	0.00001500
mix	mol	3	149290001	149300000	0.00007012
mix	mol	3	149300001	149310000	NA
mix	mol	3	149310001	149320000	0.00017978
mix	mol	3	149320001	149330000	0.00007342
mix	mol	3	149330001	149340000	0.00002094
mix	mol	3	149340001	149350000	NA
mix	mol	3	149350001	149360000	NA
mix	mol	3	149360001	149370000	0.00020423
mix	mol	3	149370001	149380000	0.00040598
mix	mol	3	149380001	149390000	0.00001294
mix	mol	3	149390001	149400000	0.00004451
mix	mol	3	149400001	149410000	0.00000000
mix	mol	3	149410001	149420000	-0.00002233
mix	mol	3	149420001	149430000	0.00007016
mix	mol	3	149430001	149440000	0.00004903
mix	mol	3	149440001	149450000	0.00000000
mix	mol	3	149450001	149460000	0.00000686
mix	mol	3	149460001	149470000	0.00012487
mix	mol	3	149470001	149480000	0.00001208
mix	mol	3	149480001	149490000	0.00000109
mix	mol	3	149490001	149500000	0.00006577
mix	mol	3	149500001	149510000	0.00006361
mix	mol	3	149510001	149520000	0.00005979
mix	mol	3	149520001	149530000	0.00006238
mix	mol	3	149530001	149540000	0.00002749
mix	mol	3	149540001	149550000	0.00000295
mix	mol	3	149550001	149560000	NA
mix	mol	3	149560001	149570000	0.00001292
mix	mol	3	149570001	149580000	0.00030102
mix	mol	3	149580001	149590000	0.00002752
mix	mol	3	149590001	149600000	0.00002830
mix	mol	3	149600001	149610000	NA
mix	mol	3	149610001	149620000	0.00001905
mix	mol	3	149620001	149630000	0.00015064
mix	mol	3	149630001	149640000	0.00013213
mix	mol	3	149640001	149650000	0.00017369
mix	mol	3	149650001	149660000	0.00027945
mix	mol	3	149660001	149670000	0.00005254
mix	mol	3	149670001	149680000	0.00002026
mix	mol	3	149680001	149690000	0.00011872
mix	mol	3	149690001	149700000	0.00001466
mix	mol	3	149700001	149710000	0.00001288
mix	mol	3	149710001	149720000	-0.00000226
mix	mol	3	149720001	149730000	0.00000000
mix	mol	3	149730001	149740000	0.00001465
mix	mol	3	149740001	149750000	-0.00000078
mix	mol	3	149750001	149760000	0.00001329
mix	mol	3	149760001	149770000	0.00000579
mix	mol	3	149770001	149780000	0.00001594
mix	mol	3	149780001	149790000	0.00000804
mix	mol	3	149790001	149800000	0.00000000
mix	mol	3	149800001	149810000	0.00000000
mix	mol	3	149810001	149820000	-0.00001641
mix	mol	3	149820001	149830000	0.00000000
mix	mol	3	149830001	149840000	0.00017364
mix	mol	3	149840001	149850000	0.00000000
mix	mol	3	149850001	149860000	0.00000000
mix	mol	3	149860001	149870000	0.00001156
mix	mol	3	149870001	149880000	0.00000000
mix	mol	3	149880001	149890000	0.00000604
mix	mol	3	149890001	149900000	0.00000000
mix	mol	3	149900001	149910000	0.00000735
mix	mol	3	149910001	149920000	0.00007965
mix	mol	3	149920001	149930000	0.00005995
mix	mol	3	149930001	149940000	-0.00001253
mix	mol	3	149940001	149950000	-0.00000266
mix	mol	3	149950001	149960000	-0.00000091
mix	mol	3	149960001	149970000	0.00001097
mix	mol	3	149970001	149980000	0.00000000
mix	mol	3	149980001	149990000	0.00003025
mix	mol	3	149990001	150000000	0.00006455
mix	mol	3	150000001	150010000	0.00010361
mix	mol	3	150010001	150020000	0.00014686
mix	mol	3	150020001	150030000	NA
mix	mol	3	150030001	150040000	-0.00002367
mix	mol	3	150040001	150050000	0.00017308
mix	mol	3	150050001	150060000	0.00000000
mix	mol	3	150060001	150070000	0.00003376
mix	mol	3	150070001	150080000	0.00003940
mix	mol	3	150080001	150090000	0.00000935
mix	mol	3	150090001	150100000	0.00003987
mix	mol	3	150100001	150110000	0.00006166
mix	mol	3	150110001	150120000	0.00000000
mix	mol	3	150120001	150130000	0.00000000
mix	mol	3	150130001	150140000	0.00000000
mix	mol	3	150140001	150150000	0.00000000
mix	mol	3	150150001	150160000	0.00001310
mix	mol	3	150160001	150170000	0.00002245
mix	mol	3	150170001	150180000	0.00003597
mix	mol	3	150180001	150190000	0.00003538
mix	mol	3	150190001	150200000	0.00000160
mix	mol	3	150200001	150210000	0.00000000
mix	mol	3	150210001	150220000	0.00002965
mix	mol	3	150220001	150230000	0.00000000
mix	mol	3	150230001	150240000	0.00004473
mix	mol	3	150240001	150250000	0.00000221
mix	mol	3	150250001	150260000	0.00000057
mix	mol	3	150260001	150270000	0.00000000
mix	mol	3	150270001	150280000	0.00000000
mix	mol	3	150280001	150290000	0.00000000
mix	mol	3	150290001	150300000	0.00000132
mix	mol	3	150300001	150310000	0.00000000
mix	mol	3	150310001	150320000	0.00004522
mix	mol	3	150320001	150330000	0.00001033
mix	mol	3	150330001	150340000	0.00056690
mix	mol	3	150340001	150350000	0.00001239
mix	mol	3	150350001	150360000	0.00014711
mix	mol	3	150360001	150370000	0.00000000
mix	mol	3	150370001	150380000	0.00000198
mix	mol	3	150380001	150390000	0.00000000
mix	mol	3	150390001	150400000	0.00000000
mix	mol	3	150400001	150410000	0.00001851
mix	mol	3	150410001	150420000	0.00009296
mix	mol	3	150420001	150430000	0.00000204
mix	mol	3	150430001	150440000	0.00000000
mix	mol	3	150440001	150450000	0.00014076
mix	mol	3	150450001	150460000	-0.00000287
mix	mol	3	150460001	150470000	0.00000000
mix	mol	3	150470001	150480000	0.00000000
mix	mol	3	150480001	150490000	0.00025556
mix	mol	3	150490001	150500000	NA
mix	mol	3	150500001	150510000	NA
mix	mol	3	150510001	150520000	0.00000025
mix	mol	3	150520001	150530000	0.00004172
mix	mol	3	150530001	150540000	-0.00000390
mix	mol	3	150540001	150550000	0.00016761
mix	mol	3	150550001	150560000	-0.00000640
mix	mol	3	150560001	150570000	0.00000272
mix	mol	3	150570001	150580000	0.00000313
mix	mol	3	150580001	150590000	0.00012610
mix	mol	3	150590001	150600000	0.00001579
mix	mol	3	150600001	150610000	0.00000446
mix	mol	3	150610001	150620000	NA
mix	mol	3	150620001	150630000	0.00003062
mix	mol	3	150630001	150640000	0.00002221
mix	mol	3	150640001	150650000	0.00001689
mix	mol	3	150650001	150660000	0.00004513
mix	mol	3	150660001	150670000	0.00005805
mix	mol	3	150670001	150680000	0.00008399
mix	mol	3	150680001	150690000	0.00003375
mix	mol	3	150690001	150700000	-0.00000611
mix	mol	3	150700001	150710000	0.00022940
mix	mol	3	150710001	150720000	0.00000610
mix	mol	3	150720001	150730000	-0.00000660
mix	mol	3	150730001	150740000	-0.00000812
mix	mol	3	150740001	150750000	-0.00000100
mix	mol	3	150750001	150760000	-0.00000724
mix	mol	3	150760001	150770000	-0.00000004
mix	mol	3	150770001	150780000	0.00000097
mix	mol	3	150780001	150790000	0.00001313
mix	mol	3	150790001	150800000	0.00000000
mix	mol	3	150800001	150810000	-0.00000412
mix	mol	3	150810001	150820000	0.00009375
mix	mol	3	150820001	150830000	0.00001358
mix	mol	3	150830001	150840000	0.00018826
mix	mol	3	150840001	150850000	0.00000000
mix	mol	3	150850001	150860000	0.00000869
mix	mol	3	150860001	150870000	0.00000000
mix	mol	3	150870001	150880000	0.00004549
mix	mol	3	150880001	150890000	0.00006872
mix	mol	3	150890001	150900000	0.00001083
mix	mol	3	150900001	150910000	0.00002094
mix	mol	3	150910001	150920000	0.00000690
mix	mol	3	150920001	150930000	0.00001089
mix	mol	3	150930001	150940000	0.00002781
mix	mol	3	150940001	150950000	0.00004886
mix	mol	3	150950001	150960000	0.00000000
mix	mol	3	150960001	150970000	0.00002734
mix	mol	3	150970001	150980000	0.00006935
mix	mol	3	150980001	150990000	0.00001854
mix	mol	3	150990001	151000000	0.00000000
mix	mol	3	151000001	151010000	0.00000274
mix	mol	3	151010001	151020000	0.00003978
mix	mol	3	151020001	151030000	0.00005151
mix	mol	3	151030001	151040000	0.00000693
mix	mol	3	151040001	151050000	0.00001090
mix	mol	3	151050001	151060000	0.00006252
mix	mol	3	151060001	151070000	-0.00000119
mix	mol	3	151070001	151080000	0.00003497
mix	mol	3	151080001	151090000	0.00000000
mix	mol	3	151090001	151100000	-0.00001907
mix	mol	3	151100001	151110000	0.00002817
mix	mol	3	151110001	151120000	0.00000515
mix	mol	3	151120001	151130000	0.00009442
mix	mol	3	151130001	151140000	0.00000387
mix	mol	3	151140001	151150000	0.00001626
mix	mol	3	151150001	151160000	-0.00000138
mix	mol	3	151160001	151170000	0.00008942
mix	mol	3	151170001	151180000	0.00000530
mix	mol	3	151180001	151190000	-0.00000313
mix	mol	3	151190001	151200000	0.00003194
mix	mol	3	151200001	151210000	0.00001445
mix	mol	3	151210001	151220000	0.00007233
mix	mol	3	151220001	151230000	0.00002824
mix	mol	3	151230001	151240000	0.00003756
mix	mol	3	151240001	151250000	0.00009120
mix	mol	3	151250001	151260000	0.00000058
mix	mol	3	151260001	151270000	0.00000032
mix	mol	3	151270001	151280000	0.00001396
mix	mol	3	151280001	151290000	NA
mix	mol	3	151290001	151300000	0.00008495
mix	mol	3	151300001	151310000	NA
mix	mol	3	151310001	151320000	0.00008030
mix	mol	3	151320001	151330000	0.00003342
mix	mol	3	151330001	151340000	NA
mix	mol	3	151340001	151350000	0.00006220
mix	mol	3	151350001	151360000	0.00002122
mix	mol	3	151360001	151370000	0.00004520
mix	mol	3	151370001	151380000	0.00003767
mix	mol	3	151380001	151390000	0.00025379
mix	mol	3	151390001	151400000	0.00000155
mix	mol	3	151400001	151410000	0.00002749
mix	mol	3	151410001	151420000	0.00003052
mix	mol	3	151420001	151430000	-0.00000545
mix	mol	3	151430001	151440000	-0.00000029
mix	mol	3	151440001	151450000	0.00000154
mix	mol	3	151450001	151460000	0.00000756
mix	mol	3	151460001	151470000	0.00019522
mix	mol	3	151470001	151480000	0.00000000
mix	mol	3	151480001	151490000	-0.00000209
mix	mol	3	151490001	151500000	0.00001663
mix	mol	3	151500001	151510000	0.00000000
mix	mol	3	151510001	151520000	0.00000000
mix	mol	3	151520001	151530000	0.00000047
mix	mol	3	151530001	151540000	0.00027716
mix	mol	3	151540001	151550000	0.00016719
mix	mol	3	151550001	151560000	0.00001416
mix	mol	3	151560001	151570000	0.00014432
mix	mol	3	151570001	151580000	0.00002070
mix	mol	3	151580001	151590000	0.00000000
mix	mol	3	151590001	151600000	0.00001243
mix	mol	3	151600001	151610000	0.00000000
mix	mol	3	151610001	151620000	0.00000000
mix	mol	3	151620001	151630000	0.00000000
mix	mol	3	151630001	151640000	0.00000000
mix	mol	3	151640001	151650000	0.00002080
mix	mol	3	151650001	151660000	-0.00000203
mix	mol	3	151660001	151670000	0.00001377
mix	mol	3	151670001	151680000	0.00000940
mix	mol	3	151680001	151690000	0.00000589
mix	mol	3	151690001	151700000	0.00010809
mix	mol	3	151700001	151710000	0.00001971
mix	mol	3	151710001	151720000	0.00000771
mix	mol	3	151720001	151730000	0.00008021
mix	mol	3	151730001	151740000	-0.00000787
mix	mol	3	151740001	151750000	0.00003579
mix	mol	3	151750001	151760000	0.00005386
mix	mol	3	151760001	151770000	0.00004513
mix	mol	3	151770001	151780000	0.00006376
mix	mol	3	151780001	151790000	0.00002232
mix	mol	3	151790001	151800000	-0.00000772
mix	mol	3	151800001	151810000	0.00001656
mix	mol	3	151810001	151820000	0.00001423
mix	mol	3	151820001	151830000	0.00001201
mix	mol	3	151830001	151840000	0.00009421
mix	mol	3	151840001	151850000	0.00011217
mix	mol	3	151850001	151860000	0.00000696
mix	mol	3	151860001	151870000	0.00001700
mix	mol	3	151870001	151880000	-0.00000774
mix	mol	3	151880001	151890000	0.00001046
mix	mol	3	151890001	151900000	0.00000000
mix	mol	3	151900001	151910000	0.00001105
mix	mol	3	151910001	151920000	0.00002697
mix	mol	3	151920001	151930000	0.00002179
mix	mol	3	151930001	151940000	0.00000000
mix	mol	3	151940001	151950000	NA
mix	mol	3	151950001	151960000	0.00000604
mix	mol	3	151960001	151970000	0.00003801
mix	mol	3	151970001	151980000	0.00002858
mix	mol	3	151980001	151990000	0.00000344
mix	mol	3	151990001	152000000	0.00001944
mix	mol	3	152000001	152010000	0.00012588
mix	mol	3	152010001	152020000	0.00002699
mix	mol	3	152020001	152030000	-0.00000094
mix	mol	3	152030001	152040000	0.00000000
mix	mol	3	152040001	152050000	0.00022745
mix	mol	3	152050001	152060000	0.00002561
mix	mol	3	152060001	152070000	0.00003222
mix	mol	3	152070001	152080000	0.00019550
mix	mol	3	152080001	152090000	0.00022573
mix	mol	3	152090001	152100000	0.00000000
mix	mol	3	152100001	152110000	0.00001141
mix	mol	3	152110001	152120000	0.00007218
mix	mol	3	152120001	152130000	0.00000000
mix	mol	3	152130001	152140000	0.00064033
mix	mol	3	152140001	152150000	0.00000980
mix	mol	3	152150001	152160000	-0.00000470
mix	mol	3	152160001	152170000	0.00001429
mix	mol	3	152170001	152180000	0.00034416
mix	mol	3	152180001	152190000	0.00000556
mix	mol	3	152190001	152200000	0.00007026
mix	mol	3	152200001	152210000	0.00031510
mix	mol	3	152210001	152220000	0.00000000
mix	mol	3	152220001	152230000	0.00008910
mix	mol	3	152230001	152240000	0.00000000
mix	mol	3	152240001	152250000	0.00000000
mix	mol	3	152250001	152260000	0.00000000
mix	mol	3	152260001	152270000	0.00000000
mix	mol	3	152270001	152280000	0.00001419
mix	mol	3	152280001	152290000	0.00000789
mix	mol	3	152290001	152300000	0.00003913
mix	mol	3	152300001	152310000	0.00029382
mix	mol	3	152310001	152320000	0.00020268
mix	mol	3	152320001	152330000	0.00001656
mix	mol	3	152330001	152340000	0.00016192
mix	mol	3	152340001	152350000	0.00010721
mix	mol	3	152350001	152360000	0.00000000
mix	mol	3	152360001	152370000	0.00001173
mix	mol	3	152370001	152380000	0.00000000
mix	mol	3	152380001	152390000	0.00028695
mix	mol	3	152390001	152400000	0.00007556
mix	mol	3	152400001	152410000	0.00013495
mix	mol	3	152410001	152420000	0.00000754
mix	mol	3	152420001	152430000	0.00000372
mix	mol	3	152430001	152440000	0.00002536
mix	mol	3	152440001	152450000	0.00000678
mix	mol	3	152450001	152460000	-0.00001059
mix	mol	3	152460001	152470000	-0.00000503
mix	mol	3	152470001	152480000	0.00028920
mix	mol	3	152480001	152490000	-0.00000456
mix	mol	3	152490001	152500000	0.00011217
mix	mol	3	152500001	152510000	0.00002616
mix	mol	3	152510001	152520000	0.00048506
mix	mol	3	152520001	152530000	0.00001267
mix	mol	3	152530001	152540000	-0.00000227
mix	mol	3	152540001	152550000	0.00004114
mix	mol	3	152550001	152560000	0.00000000
mix	mol	3	152560001	152570000	-0.00000525
mix	mol	3	152570001	152580000	0.00006107
mix	mol	3	152580001	152590000	0.00001594
mix	mol	3	152590001	152600000	0.00006338
mix	mol	3	152600001	152610000	0.00000227
mix	mol	3	152610001	152620000	0.00023284
mix	mol	3	152620001	152630000	0.00000000
mix	mol	3	152630001	152640000	-0.00000899
