GO.ID	Term	Annotated	Significant	Expected	Fisher	Genes
GO:0005575	cellular_component	8999	205	205	1.0000	LOC_00014212;LOC_00014213;LOC_00014214;LOC_00014215;LOC_00014216;LOC_00014217;LOC_00014218;LOC_00014220;LOC_00014221;LOC_00014222;LOC_00014223;LOC_00014224;LOC_00014225;LOC_00014226;LOC_00014231;LOC_00014232;LOC_00014234;LOC_00014235;LOC_00014236;LOC_00014237;LOC_00014239;LOC_00014241;LOC_00014242;LOC_00014244;LOC_00014245;LOC_00014246;LOC_00014247;LOC_00014248;LOC_00014249;LOC_00014250;LOC_00014251;LOC_00014252;LOC_00014253;LOC_00014254;LOC_00014255;LOC_00014256;LOC_00014257;LOC_00014258;LOC_00014259;LOC_00014260;LOC_00014261;LOC_00014262;LOC_00014263;LOC_00014264;LOC_00014265;LOC_00014267;LOC_00014268;LOC_00014269;LOC_00014270;LOC_00014271;LOC_00014273;LOC_00014274;LOC_00014275;LOC_00014276;LOC_00014277;LOC_00014278;LOC_00014281;LOC_00014282;LOC_00014283;LOC_00014284;LOC_00014286;LOC_00014287;LOC_00014289;LOC_00014290;LOC_00014292;LOC_00014293;LOC_00014294;LOC_00014295;LOC_00014297;LOC_00014298;LOC_00014301;LOC_00014303;LOC_00014307;LOC_00014308;LOC_00014309;LOC_00014312;LOC_00014316;LOC_00014318;LOC_00014321;LOC_00014322;LOC_00014324;LOC_00014326;LOC_00014327;LOC_00014329;LOC_00014334;LOC_00014336;LOC_00014337;LOC_00014339;LOC_00014342;LOC_00014344;LOC_00014345;LOC_00014348;LOC_00014349;LOC_00014350;LOC_00014352;LOC_00014354;LOC_00014355;LOC_00014356;LOC_00014357;LOC_00014358;LOC_00014359;LOC_00014361;LOC_00014362;LOC_00014367;LOC_00014369;LOC_00014370;LOC_00014372;LOC_00014374;LOC_00014375;LOC_00014378;LOC_00014379;LOC_00014380;LOC_00014381;LOC_00014382;LOC_00014383;LOC_00014384;LOC_00014386;LOC_00014392;LOC_00014393;LOC_00014394;LOC_00014396;LOC_00014398;LOC_00014400;LOC_00014403;LOC_00014404;LOC_00014406;LOC_00014407;LOC_00014408;LOC_00014409;LOC_00014415;LOC_00014416;LOC_00014417;LOC_00014419;LOC_00014420;LOC_00014423;LOC_00014428;LOC_00014429;LOC_00014431;LOC_00014433;LOC_00014434;LOC_00014437;LOC_00014438;LOC_00014441;LOC_00014442;LOC_00014444;LOC_00014448;LOC_00014449;LOC_00014451;LOC_00014452;LOC_00014453;LOC_00014455;LOC_00014456;LOC_00014458;LOC_00014460;LOC_00014461;LOC_00014463;LOC_00014465;LOC_00014468;LOC_00014469;LOC_00014470;LOC_00014471;LOC_00014472;LOC_00014477;LOC_00014478;LOC_00014480;LOC_00014481;LOC_00014482;LOC_00014483;LOC_00014485;LOC_00014486;LOC_00014487;LOC_00014488;LOC_00014489;LOC_00014490;LOC_00014491;LOC_00014492;LOC_00014493;LOC_00014495;LOC_00014496;LOC_00014497;LOC_00014498;LOC_00014499;LOC_00014500;LOC_00014504;LOC_00014505;LOC_00014508;LOC_00014510;LOC_00014514;LOC_00014515;LOC_00014516;LOC_00014517;LOC_00014518;LOC_00014519;LOC_00014520;LOC_00014522;LOC_00014523;LOC_00014524;LOC_00014528;LOC_00014529;LOC_00014531;LOC_00014534;LOC_00014536;LOC_00014537;LOC_00014539;LOC_00014541
GO:0042579	microbody	69	1	1.57	1.0000	LOC_00014392
GO:1902493	acetyltransferase complex	29	1	0.66	1.0000	LOC_00014455
GO:1902494	catalytic complex	881	16	20.07	1.0000	LOC_00014226;LOC_00014237;LOC_00014276;LOC_00014277;LOC_00014308;LOC_00014342;LOC_00014362;LOC_00014386;LOC_00014434;LOC_00014448;LOC_00014455;LOC_00014489;LOC_00014493;LOC_00014495;LOC_00014499;LOC_00014534
GO:1902495	transmembrane transporter complex	84	1	1.91	1.0000	LOC_00014295
GO:0043232	intracellular non-membrane-bounded organelle	1039	19	23.67	1.0000	LOC_00014216;LOC_00014231;LOC_00014277;LOC_00014295;LOC_00014339;LOC_00014372;LOC_00014374;LOC_00014403;LOC_00014404;LOC_00014406;LOC_00014433;LOC_00014442;LOC_00014455;LOC_00014461;LOC_00014477;LOC_00014483;LOC_00014486;LOC_00014487;LOC_00014505
GO:0031248	protein acetyltransferase complex	29	1	0.66	1.0000	LOC_00014455
GO:0043233	organelle lumen	405	7	9.23	1.0000	LOC_00014231;LOC_00014277;LOC_00014286;LOC_00014404;LOC_00014448;LOC_00014463;LOC_00014505
GO:0044309	neuron spine	9	1	0.21	1.0000	LOC_00014295
GO:0030054	cell junction	136	3	3.1	1.0000	LOC_00014225;LOC_00014295;LOC_00014420
GO:0030055	cell-substrate junction	14	1	0.32	1.0000	LOC_00014295
GO:0005802	trans-Golgi network	21	1	0.48	1.0000	LOC_00014394
GO:0005740	mitochondrial envelope	189	3	4.31	1.0000	LOC_00014278;LOC_00014316;LOC_00014519
GO:0055029	nuclear DNA-directed RNA polymerase complex	38	2	0.87	1.0000	LOC_00014276;LOC_00014448
GO:0072686	mitotic spindle	8	1	0.18	1.0000	LOC_00014295
GO:0061695	transferase complex, transferring phosphorus-containing groups	497	12	11.32	1.0000	LOC_00014226;LOC_00014237;LOC_00014276;LOC_00014277;LOC_00014308;LOC_00014342;LOC_00014362;LOC_00014434;LOC_00014448;LOC_00014489;LOC_00014493;LOC_00014495
GO:0150034	distal axon	11	1	0.25	1.0000	LOC_00014295
GO:0070013	intracellular organelle lumen	405	7	9.23	1.0000	LOC_00014231;LOC_00014277;LOC_00014286;LOC_00014404;LOC_00014448;LOC_00014463;LOC_00014505
GO:0031312	extrinsic component of organelle membrane	8	1	0.18	1.0000	LOC_00014316
GO:1905348	endonuclease complex	15	1	0.34	1.0000	LOC_00014499
GO:0048475	coated membrane	29	1	0.66	1.0000	LOC_00014465
GO:0120025	plasma membrane bounded cell projection	207	3	4.72	1.0000	LOC_00014225;LOC_00014295;LOC_00014487
GO:0036477	somatodendritic compartment	40	1	0.91	1.0000	LOC_00014295
GO:0005798	Golgi-associated vesicle	14	1	0.32	1.0000	LOC_00014465
GO:0099571	postsynaptic cytoskeleton	2	1	0.05	1.0000	LOC_00014295
GO:0030120	vesicle coat	21	1	0.48	1.0000	LOC_00014465
GO:0097447	dendritic tree	28	1	0.64	1.0000	LOC_00014295
GO:0098588	bounding membrane of organelle	262	5	5.97	1.0000	LOC_00014218;LOC_00014241;LOC_00014275;LOC_00014392;LOC_00014465
GO:0005667	transcription regulator complex	60	1	1.37	1.0000	LOC_00014448
GO:0034702	monoatomic ion channel complex	60	1	1.37	1.0000	LOC_00014295
GO:0034703	cation channel complex	40	1	0.91	1.0000	LOC_00014295
GO:0030125	clathrin vesicle coat	9	1	0.21	1.0000	LOC_00014465
GO:0034705	potassium channel complex	7	1	0.16	1.0000	LOC_00014295
GO:0015629	actin cytoskeleton	65	1	1.48	1.0000	LOC_00014295
GO:0015934	large ribosomal subunit	29	1	0.66	1.0000	LOC_00014231
GO:1902555	endoribonuclease complex	12	1	0.27	1.0000	LOC_00014499
GO:0005654	nucleoplasm	178	1	4.05	1.0000	LOC_00014448
GO:0000323	lytic vacuole	50	2	1.14	1.0000	LOC_00014218;LOC_00014275
GO:0030117	membrane coat	29	1	0.66	1.0000	LOC_00014465
GO:0016591	RNA polymerase II, holoenzyme	33	1	0.75	1.0000	LOC_00014448
GO:0030118	clathrin coat	13	1	0.3	1.0000	LOC_00014465
GO:0030119	AP-type membrane coat adaptor complex	14	1	0.32	1.0000	LOC_00014465
GO:0008303	caspase complex	5	1	0.11	1.0000	LOC_00014386
GO:0097708	intracellular vesicle	202	5	4.6	1.0000	LOC_00014215;LOC_00014275;LOC_00014281;LOC_00014465;LOC_00014504
GO:0099512	supramolecular fiber	164	2	3.74	1.0000	LOC_00014295;LOC_00014406
GO:0099513	polymeric cytoskeletal fiber	141	2	3.21	1.0000	LOC_00014295;LOC_00014406
GO:0030140	trans-Golgi network transport vesicle	6	1	0.14	1.0000	LOC_00014465
GO:0005929	cilium	117	1	2.67	1.0000	LOC_00014487
GO:0031252	cell leading edge	23	1	0.52	1.0000	LOC_00014295
GO:0000313	organellar ribosome	16	1	0.36	1.0000	LOC_00014231
GO:0005761	mitochondrial ribosome	16	1	0.36	1.0000	LOC_00014231
GO:1990351	transporter complex	84	1	1.91	1.0000	LOC_00014295
GO:0012505	endomembrane system	758	17	17.27	1.0000	LOC_00014215;LOC_00014241;LOC_00014281;LOC_00014282;LOC_00014295;LOC_00014336;LOC_00014372;LOC_00014380;LOC_00014386;LOC_00014394;LOC_00014398;LOC_00014417;LOC_00014463;LOC_00014465;LOC_00014492;LOC_00014504;LOC_00014534
GO:0000315	organellar large ribosomal subunit	6	1	0.14	1.0000	LOC_00014231
GO:0035770	ribonucleoprotein granule	39	1	0.89	1.0000	LOC_00014442
GO:0012506	vesicle membrane	109	1	2.48	1.0000	LOC_00014465
GO:0005764	lysosome	50	2	1.14	1.0000	LOC_00014218;LOC_00014275
GO:0031903	microbody membrane	9	1	0.21	1.0000	LOC_00014392
GO:1905368	peptidase complex	76	1	1.73	1.0000	LOC_00014386
GO:1905369	endopeptidase complex	68	1	1.55	1.0000	LOC_00014386
GO:0031090	organelle membrane	708	16	16.13	1.0000	LOC_00014218;LOC_00014241;LOC_00014275;LOC_00014278;LOC_00014282;LOC_00014316;LOC_00014372;LOC_00014380;LOC_00014386;LOC_00014392;LOC_00014394;LOC_00014417;LOC_00014465;LOC_00014492;LOC_00014519;LOC_00014534
GO:0031966	mitochondrial membrane	172	3	3.92	1.0000	LOC_00014278;LOC_00014316;LOC_00014519
GO:0070161	anchoring junction	54	1	1.23	1.0000	LOC_00014295
GO:0031967	organelle envelope	244	3	5.56	1.0000	LOC_00014278;LOC_00014316;LOC_00014519
GO:0015630	microtubule cytoskeleton	239	2	5.44	1.0000	LOC_00014295;LOC_00014406
GO:0000785	chromatin	135	1	3.08	1.0000	LOC_00014455
GO:0098852	lytic vacuole membrane	30	2	0.68	1.0000	LOC_00014218;LOC_00014275
GO:0098791	Golgi apparatus subcompartment	38	1	0.87	1.0000	LOC_00014394
GO:0000123	histone acetyltransferase complex	25	1	0.57	1.0000	LOC_00014455
GO:0030130	clathrin coat of trans-Golgi network vesicle	6	1	0.14	1.0000	LOC_00014465
GO:0030131	clathrin adaptor complex	11	1	0.25	1.0000	LOC_00014465
GO:0098794	postsynapse	35	1	0.8	1.0000	LOC_00014295
GO:0030133	transport vesicle	39	1	0.89	1.0000	LOC_00014465
GO:0000015	phosphopyruvate hydratase complex	1	0	0.02	1.0000	
GO:0000118	histone deacetylase complex	3	0	0.07	1.0000	
GO:0000120	RNA polymerase I transcription regulator complex	1	0	0.02	1.0000	
GO:0000124	SAGA complex	8	0	0.18	1.0000	
GO:0000126	transcription factor TFIIIB complex	1	0	0.02	1.0000	
GO:0000127	transcription factor TFIIIC complex	2	0	0.05	1.0000	
GO:0000138	Golgi trans cisterna	1	0	0.02	1.0000	
GO:0000145	exocyst	7	0	0.16	1.0000	
GO:0000151	ubiquitin ligase complex	63	0	1.44	1.0000	
GO:0000152	nuclear ubiquitin ligase complex	14	0	0.32	1.0000	
GO:0000153	cytoplasmic ubiquitin ligase complex	2	0	0.05	1.0000	
GO:0000159	protein phosphatase type 2A complex	4	0	0.09	1.0000	
GO:0000164	protein phosphatase type 1 complex	1	0	0.02	1.0000	
GO:0000172	ribonuclease MRP complex	4	0	0.09	1.0000	
GO:0000176	nuclear exosome (RNase complex)	2	0	0.05	1.0000	
GO:0000178	exosome (RNase complex)	12	0	0.27	1.0000	
GO:0000214	tRNA-intron endonuclease complex	2	0	0.05	1.0000	
GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	3	0	0.07	1.0000	
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	1	0	0.02	1.0000	
GO:0000228	nuclear chromosome	32	0	0.73	1.0000	
GO:0000242	pericentriolar material	3	0	0.07	1.0000	
GO:0000243	commitment complex	2	0	0.05	1.0000	
GO:0000314	organellar small ribosomal subunit	5	0	0.11	1.0000	
GO:0000346	transcription export complex	2	0	0.05	1.0000	
GO:0000347	THO complex	3	0	0.07	1.0000	
GO:0000408	EKC/KEOPS complex	1	0	0.02	1.0000	
GO:0000421	autophagosome membrane	2	0	0.05	1.0000	
GO:0000439	transcription factor TFIIH core complex	5	0	0.11	1.0000	
GO:0000445	THO complex part of transcription export complex	1	0	0.02	1.0000	
GO:0000502	proteasome complex	53	0	1.21	1.0000	
GO:0000775	chromosome, centromeric region	20	0	0.46	1.0000	
GO:0000776	kinetochore	15	0	0.34	1.0000	
GO:0000779	condensed chromosome, centromeric region	15	0	0.34	1.0000	
GO:0000781	chromosome, telomeric region	6	0	0.14	1.0000	
GO:0000786	nucleosome	71	0	1.62	1.0000	
GO:0000791	euchromatin	2	0	0.05	1.0000	
GO:0000792	heterochromatin	4	0	0.09	1.0000	
GO:0000793	condensed chromosome	30	0	0.68	1.0000	
GO:0000794	condensed nuclear chromosome	6	0	0.14	1.0000	
GO:0000795	synaptonemal complex	3	0	0.07	1.0000	
GO:0000796	condensin complex	7	0	0.16	1.0000	
GO:0000808	origin recognition complex	10	0	0.23	1.0000	
GO:0000811	GINS complex	2	0	0.05	1.0000	
GO:0000812	Swr1 complex	1	0	0.02	1.0000	
GO:0000813	ESCRT I complex	5	0	0.11	1.0000	
GO:0000814	ESCRT II complex	3	0	0.07	1.0000	
GO:0000835	ER ubiquitin ligase complex	1	0	0.02	1.0000	
GO:0000836	Hrd1p ubiquitin ligase complex	1	0	0.02	1.0000	
GO:0000839	Hrd1p ubiquitin ligase ERAD-L complex	1	0	0.02	1.0000	
GO:0000922	spindle pole	19	0	0.43	1.0000	
GO:0000930	gamma-tubulin complex	3	0	0.07	1.0000	
GO:0000931	gamma-tubulin ring complex	1	0	0.02	1.0000	
GO:0000938	GARP complex	3	0	0.07	1.0000	
GO:0000940	outer kinetochore	2	0	0.05	1.0000	
GO:0000943	retrotransposon nucleocapsid	1	0	0.02	1.0000	
GO:0000974	Prp19 complex	3	0	0.07	1.0000	
GO:0001401	SAM complex	2	0	0.05	1.0000	
GO:0001518	voltage-gated sodium channel complex	2	0	0.05	1.0000	
GO:0001527	microfibril	1	0	0.02	1.0000	
GO:0001533	cornified envelope	1	0	0.02	1.0000	
GO:0001534	radial spoke	1	0	0.02	1.0000	
GO:0001650	fibrillar center	2	0	0.05	1.0000	
GO:0001669	acrosomal vesicle	5	0	0.11	1.0000	
GO:0001674	female germ cell nucleus	2	0	0.05	1.0000	
GO:0001725	stress fiber	2	0	0.05	1.0000	
GO:0001750	photoreceptor outer segment	1	0	0.02	1.0000	
GO:0001772	immunological synapse	1	0	0.02	1.0000	
GO:0001891	phagocytic cup	1	0	0.02	1.0000	
GO:0001917	photoreceptor inner segment	2	0	0.05	1.0000	
GO:0001931	uropod	1	0	0.02	1.0000	
GO:0001940	male pronucleus	1	0	0.02	1.0000	
GO:0002080	acrosomal membrane	2	0	0.05	1.0000	
GO:0002081	outer acrosomal membrane	1	0	0.02	1.0000	
GO:0002177	manchette	1	0	0.02	1.0000	
GO:0005577	fibrinogen complex	1	0	0.02	1.0000	
GO:0005581	collagen trimer	22	0	0.5	1.0000	
GO:0005604	basement membrane	10	0	0.23	1.0000	
GO:0005615	extracellular space	161	0	3.67	1.0000	
GO:0005616	larval serum protein complex	3	0	0.07	1.0000	
GO:0005635	nuclear envelope	55	0	1.25	1.0000	
GO:0005637	nuclear inner membrane	7	0	0.16	1.0000	
GO:0005640	nuclear outer membrane	1	0	0.02	1.0000	
GO:0005643	nuclear pore	31	0	0.71	1.0000	
GO:0005652	nuclear lamina	1	0	0.02	1.0000	
GO:0005655	nucleolar ribonuclease P complex	2	0	0.05	1.0000	
GO:0005656	nuclear pre-replicative complex	1	0	0.02	1.0000	
GO:0005657	replication fork	6	0	0.14	1.0000	
GO:0005658	alpha DNA polymerase:primase complex	1	0	0.02	1.0000	
GO:0005663	DNA replication factor C complex	1	0	0.02	1.0000	
GO:0005664	nuclear origin of replication recognition complex	3	0	0.07	1.0000	
GO:0005665	RNA polymerase II, core complex	6	0	0.14	1.0000	
GO:0005669	transcription factor TFIID complex	11	0	0.25	1.0000	
GO:0005673	transcription factor TFIIE complex	1	0	0.02	1.0000	
GO:0005674	transcription factor TFIIF complex	1	0	0.02	1.0000	
GO:0005675	transcription factor TFIIH holo complex	6	0	0.14	1.0000	
GO:0005677	chromatin silencing complex	1	0	0.02	1.0000	
GO:0005680	anaphase-promoting complex	10	0	0.23	1.0000	
GO:0005681	spliceosomal complex	86	0	1.96	1.0000	
GO:0005682	U5 snRNP	3	0	0.07	1.0000	
GO:0005684	U2-type spliceosomal complex	12	0	0.27	1.0000	
GO:0005685	U1 snRNP	4	0	0.09	1.0000	
GO:0005686	U2 snRNP	2	0	0.05	1.0000	
GO:0005688	U6 snRNP	2	0	0.05	1.0000	
GO:0005689	U12-type spliceosomal complex	2	0	0.05	1.0000	
GO:0005700	polytene chromosome	7	0	0.16	1.0000	
GO:0005703	polytene chromosome puff	1	0	0.02	1.0000	
GO:0005704	polytene chromosome band	1	0	0.02	1.0000	
GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	9	0	0.21	1.0000	
GO:0005736	RNA polymerase I complex	1	0	0.02	1.0000	
GO:0005741	mitochondrial outer membrane	30	0	0.68	1.0000	
GO:0005742	mitochondrial outer membrane translocase complex	4	0	0.09	1.0000	
GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	3	0	0.07	1.0000	
GO:0005758	mitochondrial intermembrane space	22	0	0.5	1.0000	
GO:0005760	gamma DNA polymerase complex	7	0	0.16	1.0000	
GO:0005763	mitochondrial small ribosomal subunit	5	0	0.11	1.0000	
GO:0005766	primary lysosome	2	0	0.05	1.0000	
GO:0005767	secondary lysosome	1	0	0.02	1.0000	
GO:0005770	late endosome	30	0	0.68	1.0000	
GO:0005771	multivesicular body	5	0	0.11	1.0000	
GO:0005776	autophagosome	5	0	0.11	1.0000	
GO:0005782	peroxisomal matrix	2	0	0.05	1.0000	
GO:0005784	Sec61 translocon complex	1	0	0.02	1.0000	
GO:0005785	signal recognition particle receptor complex	1	0	0.02	1.0000	
GO:0005786	signal recognition particle, endoplasmic reticulum targeting	6	0	0.14	1.0000	
GO:0005787	signal peptidase complex	4	0	0.09	1.0000	
GO:0005791	rough endoplasmic reticulum	9	0	0.21	1.0000	
GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	7	0	0.16	1.0000	
GO:0005795	Golgi stack	17	0	0.39	1.0000	
GO:0005797	Golgi medial cisterna	1	0	0.02	1.0000	
GO:0005801	cis-Golgi network	2	0	0.05	1.0000	
GO:0005814	centriole	19	0	0.43	1.0000	
GO:0005826	actomyosin contractile ring	2	0	0.05	1.0000	
GO:0005828	kinetochore microtubule	2	0	0.05	1.0000	
GO:0005832	chaperonin-containing T-complex	16	0	0.36	1.0000	
GO:0005834	heterotrimeric G-protein complex	2	0	0.05	1.0000	
GO:0005838	proteasome regulatory particle	9	0	0.21	1.0000	
GO:0005839	proteasome core complex	14	0	0.32	1.0000	
GO:0005846	nuclear cap binding complex	2	0	0.05	1.0000	
GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	1	0	0.02	1.0000	
GO:0005848	mRNA cleavage stimulating factor complex	2	0	0.05	1.0000	
GO:0005849	mRNA cleavage factor complex	5	0	0.11	1.0000	
GO:0005850	eukaryotic translation initiation factor 2 complex	1	0	0.02	1.0000	
GO:0005853	eukaryotic translation elongation factor 1 complex	2	0	0.05	1.0000	
GO:0005854	nascent polypeptide-associated complex	1	0	0.02	1.0000	
GO:0005858	axonemal dynein complex	5	0	0.11	1.0000	
GO:0005861	troponin complex	2	0	0.05	1.0000	
GO:0005863	striated muscle myosin thick filament	2	0	0.05	1.0000	
GO:0005865	striated muscle thin filament	2	0	0.05	1.0000	
GO:0005868	cytoplasmic dynein complex	8	0	0.18	1.0000	
GO:0005869	dynactin complex	4	0	0.09	1.0000	
GO:0005871	kinesin complex	3	0	0.07	1.0000	
GO:0005875	microtubule associated complex	66	0	1.5	1.0000	
GO:0005876	spindle microtubule	3	0	0.07	1.0000	
GO:0005879	axonemal microtubule	4	0	0.09	1.0000	
GO:0005881	cytoplasmic microtubule	6	0	0.14	1.0000	
GO:0005882	intermediate filament	3	0	0.07	1.0000	
GO:0005885	Arp2/3 protein complex	5	0	0.11	1.0000	
GO:0005890	sodium:potassium-exchanging ATPase complex	4	0	0.09	1.0000	
GO:0005891	voltage-gated calcium channel complex	5	0	0.11	1.0000	
GO:0005892	acetylcholine-gated channel complex	1	0	0.02	1.0000	
GO:0005901	caveola	1	0	0.02	1.0000	
GO:0005902	microvillus	4	0	0.09	1.0000	
GO:0005903	brush border	4	0	0.09	1.0000	
GO:0005911	cell-cell junction	38	0	0.87	1.0000	
GO:0005912	adherens junction	17	0	0.39	1.0000	
GO:0005915	zonula adherens	2	0	0.05	1.0000	
GO:0005918	septate junction	2	0	0.05	1.0000	
GO:0005921	gap junction	7	0	0.16	1.0000	
GO:0005923	bicellular tight junction	9	0	0.21	1.0000	
GO:0005927	muscle tendon junction	1	0	0.02	1.0000	
GO:0005930	axoneme	20	0	0.46	1.0000	
GO:0005952	cAMP-dependent protein kinase complex	2	0	0.05	1.0000	
GO:0005953	CAAX-protein geranylgeranyltransferase complex	1	0	0.02	1.0000	
GO:0005956	protein kinase CK2 complex	1	0	0.02	1.0000	
GO:0005960	glycine cleavage complex	1	0	0.02	1.0000	
GO:0005964	phosphorylase kinase complex	1	0	0.02	1.0000	
GO:0005965	protein farnesyltransferase complex	1	0	0.02	1.0000	
GO:0005968	Rab-protein geranylgeranyltransferase complex	2	0	0.05	1.0000	
GO:0008021	synaptic vesicle	13	0	0.3	1.0000	
GO:0008023	transcription elongation factor complex	12	0	0.27	1.0000	
GO:0008091	spectrin	2	0	0.05	1.0000	
GO:0008180	COP9 signalosome	7	0	0.16	1.0000	
GO:0008250	oligosaccharyltransferase complex	4	0	0.09	1.0000	
GO:0008287	protein serine/threonine phosphatase complex	7	0	0.16	1.0000	
GO:0008290	F-actin capping protein complex	2	0	0.05	1.0000	
GO:0008305	integrin complex	4	0	0.09	1.0000	
GO:0008328	ionotropic glutamate receptor complex	1	0	0.02	1.0000	
GO:0008352	katanin complex	1	0	0.02	1.0000	
GO:0008537	proteasome activator complex	1	0	0.02	1.0000	
GO:0008540	proteasome regulatory particle, base subcomplex	6	0	0.14	1.0000	
GO:0008541	proteasome regulatory particle, lid subcomplex	1	0	0.02	1.0000	
GO:0008622	epsilon DNA polymerase complex	2	0	0.05	1.0000	
GO:0009295	nucleoid	3	0	0.07	1.0000	
GO:0009331	glycerol-3-phosphate dehydrogenase (FAD) complex	2	0	0.05	1.0000	
GO:0009897	external side of plasma membrane	8	0	0.18	1.0000	
GO:0009898	cytoplasmic side of plasma membrane	6	0	0.14	1.0000	
GO:0009925	basal plasma membrane	12	0	0.27	1.0000	
GO:0009986	cell surface	15	0	0.34	1.0000	
GO:0010008	endosome membrane	56	0	1.28	1.0000	
GO:0010494	cytoplasmic stress granule	7	0	0.16	1.0000	
GO:0012507	ER to Golgi transport vesicle membrane	14	0	0.32	1.0000	
GO:0014069	postsynaptic density	9	0	0.21	1.0000	
GO:0015030	Cajal body	3	0	0.07	1.0000	
GO:0015935	small ribosomal subunit	25	0	0.57	1.0000	
GO:0016010	dystrophin-associated glycoprotein complex	8	0	0.18	1.0000	
GO:0016011	dystroglycan complex	3	0	0.07	1.0000	
GO:0016012	sarcoglycan complex	3	0	0.07	1.0000	
GO:0016027	inaD signaling complex	1	0	0.02	1.0000	
GO:0016028	rhabdomere	4	0	0.09	1.0000	
GO:0016035	zeta DNA polymerase complex	2	0	0.05	1.0000	
GO:0016234	inclusion body	2	0	0.05	1.0000	
GO:0016323	basolateral plasma membrane	12	0	0.27	1.0000	
GO:0016324	apical plasma membrane	20	0	0.46	1.0000	
GO:0016327	apicolateral plasma membrane	5	0	0.11	1.0000	
GO:0016328	lateral plasma membrane	5	0	0.11	1.0000	
GO:0016442	RISC complex	1	0	0.02	1.0000	
GO:0016459	myosin complex	28	0	0.64	1.0000	
GO:0016460	myosin II complex	1	0	0.02	1.0000	
GO:0016469	proton-transporting two-sector ATPase complex	26	0	0.59	1.0000	
GO:0016471	vacuolar proton-transporting V-type ATPase complex	6	0	0.14	1.0000	
GO:0016507	mitochondrial fatty acid beta-oxidation multienzyme complex	1	0	0.02	1.0000	
GO:0016514	SWI/SNF complex	6	0	0.14	1.0000	
GO:0016528	sarcoplasm	6	0	0.14	1.0000	
GO:0016529	sarcoplasmic reticulum	4	0	0.09	1.0000	
GO:0016581	NuRD complex	1	0	0.02	1.0000	
GO:0016586	RSC-type complex	2	0	0.05	1.0000	
GO:0016589	NURF complex	4	0	0.09	1.0000	
GO:0016593	Cdc73/Paf1 complex	5	0	0.11	1.0000	
GO:0016600	flotillin complex	1	0	0.02	1.0000	
GO:0016602	CCAAT-binding factor complex	3	0	0.07	1.0000	
GO:0016604	nuclear body	45	0	1.03	1.0000	
GO:0016605	PML body	1	0	0.02	1.0000	
GO:0016607	nuclear speck	36	0	0.82	1.0000	
GO:0017053	transcription repressor complex	7	0	0.16	1.0000	
GO:0017054	negative cofactor 2 complex	1	0	0.02	1.0000	
GO:0017101	aminoacyl-tRNA synthetase multienzyme complex	5	0	0.11	1.0000	
GO:0017119	Golgi transport complex	6	0	0.14	1.0000	
GO:0017146	NMDA selective glutamate receptor complex	1	0	0.02	1.0000	
GO:0018444	translation release factor complex	1	0	0.02	1.0000	
GO:0018995	host cellular component	3	0	0.07	1.0000	
GO:0019005	SCF ubiquitin ligase complex	14	0	0.32	1.0000	
GO:0019185	snRNA-activating protein complex	1	0	0.02	1.0000	
GO:0019773	proteasome core complex, alpha-subunit complex	7	0	0.16	1.0000	
GO:0019774	proteasome core complex, beta-subunit complex	2	0	0.05	1.0000	
GO:0019867	outer membrane	31	0	0.71	1.0000	
GO:0019897	extrinsic component of plasma membrane	5	0	0.11	1.0000	
GO:0020016	ciliary pocket	1	0	0.02	1.0000	
GO:0020018	ciliary pocket membrane	1	0	0.02	1.0000	
GO:0022624	proteasome accessory complex	10	0	0.23	1.0000	
GO:0022625	cytosolic large ribosomal subunit	14	0	0.32	1.0000	
GO:0022626	cytosolic ribosome	30	0	0.68	1.0000	
GO:0022627	cytosolic small ribosomal subunit	10	0	0.23	1.0000	
GO:0030008	TRAPP complex	8	0	0.18	1.0000	
GO:0030014	CCR4-NOT complex	12	0	0.27	1.0000	
GO:0030015	CCR4-NOT core complex	7	0	0.16	1.0000	
GO:0030016	myofibril	24	0	0.55	1.0000	
GO:0030017	sarcomere	24	0	0.55	1.0000	
GO:0030018	Z disc	9	0	0.21	1.0000	
GO:0030057	desmosome	1	0	0.02	1.0000	
GO:0030122	AP-2 adaptor complex	3	0	0.07	1.0000	
GO:0030123	AP-3 adaptor complex	3	0	0.07	1.0000	
GO:0030126	COPI vesicle coat	5	0	0.11	1.0000	
GO:0030127	COPII vesicle coat	7	0	0.16	1.0000	
GO:0030128	clathrin coat of endocytic vesicle	3	0	0.07	1.0000	
GO:0030132	clathrin coat of coated pit	5	0	0.11	1.0000	
GO:0030134	COPII-coated ER to Golgi transport vesicle	14	0	0.32	1.0000	
GO:0030137	COPI-coated vesicle	8	0	0.18	1.0000	
GO:0030139	endocytic vesicle	12	0	0.27	1.0000	
GO:0030141	secretory granule	19	0	0.43	1.0000	
GO:0030175	filopodium	10	0	0.23	1.0000	
GO:0030286	dynein complex	56	0	1.28	1.0000	
GO:0030289	protein phosphatase 4 complex	1	0	0.02	1.0000	
GO:0030312	external encapsulating structure	83	0	1.89	1.0000	
