GO.ID	Term	Annotated	Significant	Expected	Fisher	Genes
GO:0099094	ligand-gated monoatomic cation channel activity	19	1	0.41	1.0000	LOC_00010486
GO:1901265	nucleoside phosphate binding	1318	23	28.44	1.0000	LOC_00010469;LOC_00010483;LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010542;LOC_00010561;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010622;LOC_00010630;LOC_00010631;LOC_00010650;LOC_00010657;LOC_00010671;LOC_00010672;LOC_00010673;LOC_00010698;LOC_00010706;LOC_00010707;LOC_00010719
GO:0034061	DNA polymerase activity	160	3	3.45	1.0000	LOC_00010473;LOC_00010545;LOC_00010648
GO:0140297	DNA-binding transcription factor binding	18	2	0.39	1.0000	LOC_00010484;LOC_00010656
GO:0008047	enzyme activator activity	86	1	1.86	1.0000	LOC_00010500
GO:0016645	oxidoreductase activity, acting on the CH-NH group of donors	14	1	0.3	1.0000	LOC_00010621
GO:0016646	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	12	1	0.26	1.0000	LOC_00010621
GO:0015605	organophosphate ester transmembrane transporter activity	11	2	0.24	1.0000	LOC_00010450;LOC_00010684
GO:0005215	transporter activity	636	23	13.72	1.0000	LOC_00010450;LOC_00010459;LOC_00010486;LOC_00010504;LOC_00010505;LOC_00010516;LOC_00010520;LOC_00010555;LOC_00010562;LOC_00010565;LOC_00010567;LOC_00010568;LOC_00010571;LOC_00010572;LOC_00010573;LOC_00010646;LOC_00010647;LOC_00010684;LOC_00010686;LOC_00010687;LOC_00010691;LOC_00010707;LOC_00010733
GO:0015929	hexosaminidase activity	13	1	0.28	1.0000	LOC_00010525
GO:0016891	RNA endonuclease activity, producing 5'-phosphomonoesters	113	2	2.44	1.0000	LOC_00010617;LOC_00010710
GO:0005216	monoatomic ion channel activity	219	6	4.72	1.0000	LOC_00010486;LOC_00010516;LOC_00010520;LOC_00010565;LOC_00010567;LOC_00010733
GO:0015144	carbohydrate transmembrane transporter activity	25	1	0.54	1.0000	LOC_00010647
GO:0005217	intracellularly ligand-gated monoatomic ion channel activity	3	1	0.06	1.0000	LOC_00010486
GO:0015081	sodium ion transmembrane transporter activity	54	3	1.17	1.0000	LOC_00010516;LOC_00010520;LOC_00010691
GO:0015145	monosaccharide transmembrane transporter activity	2	1	0.04	1.0000	LOC_00010647
GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	116	2	2.5	1.0000	LOC_00010617;LOC_00010710
GO:0030695	GTPase regulator activity	131	2	2.83	1.0000	LOC_00010500;LOC_00010506
GO:0016895	DNA exonuclease activity, producing 5'-phosphomonoesters	3	1	0.06	1.0000	LOC_00010429
GO:0004672	protein kinase activity	248	2	5.35	1.0000	LOC_00010561;LOC_00010706
GO:0016896	RNA exonuclease activity, producing 5'-phosphomonoesters	12	1	0.26	1.0000	LOC_00010660
GO:0015085	calcium ion transmembrane transporter activity	25	4	0.54	1.0000	LOC_00010486;LOC_00010565;LOC_00010567;LOC_00010733
GO:0015149	hexose transmembrane transporter activity	2	1	0.04	1.0000	LOC_00010647
GO:1901682	sulfur compound transmembrane transporter activity	6	1	0.13	1.0000	LOC_00010684
GO:0043167	ion binding	3868	70	83.45	1.0000	LOC_00010429;LOC_00010430;LOC_00010431;LOC_00010435;LOC_00010464;LOC_00010469;LOC_00010479;LOC_00010483;LOC_00010485;LOC_00010486;LOC_00010495;LOC_00010497;LOC_00010500;LOC_00010504;LOC_00010505;LOC_00010515;LOC_00010517;LOC_00010523;LOC_00010531;LOC_00010541;LOC_00010542;LOC_00010544;LOC_00010549;LOC_00010550;LOC_00010553;LOC_00010554;LOC_00010561;LOC_00010578;LOC_00010579;LOC_00010580;LOC_00010581;LOC_00010582;LOC_00010584;LOC_00010585;LOC_00010586;LOC_00010587;LOC_00010588;LOC_00010589;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010597;LOC_00010607;LOC_00010618;LOC_00010622;LOC_00010625;LOC_00010629;LOC_00010630;LOC_00010631;LOC_00010633;LOC_00010644;LOC_00010648;LOC_00010650;LOC_00010657;LOC_00010658;LOC_00010659;LOC_00010660;LOC_00010671;LOC_00010672;LOC_00010673;LOC_00010683;LOC_00010693;LOC_00010695;LOC_00010698;LOC_00010706;LOC_00010707;LOC_00010714;LOC_00010717;LOC_00010719;LOC_00010722
GO:0043168	anion binding	1321	26	28.5	1.0000	LOC_00010469;LOC_00010483;LOC_00010485;LOC_00010486;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010541;LOC_00010542;LOC_00010561;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010622;LOC_00010629;LOC_00010630;LOC_00010631;LOC_00010650;LOC_00010657;LOC_00010671;LOC_00010672;LOC_00010673;LOC_00010698;LOC_00010706;LOC_00010707;LOC_00010719
GO:0043169	cation binding	2757	45	59.48	1.0000	LOC_00010429;LOC_00010430;LOC_00010431;LOC_00010435;LOC_00010464;LOC_00010479;LOC_00010495;LOC_00010497;LOC_00010500;LOC_00010515;LOC_00010523;LOC_00010531;LOC_00010542;LOC_00010544;LOC_00010549;LOC_00010550;LOC_00010553;LOC_00010554;LOC_00010578;LOC_00010579;LOC_00010580;LOC_00010581;LOC_00010582;LOC_00010584;LOC_00010585;LOC_00010586;LOC_00010587;LOC_00010588;LOC_00010589;LOC_00010597;LOC_00010607;LOC_00010618;LOC_00010625;LOC_00010633;LOC_00010644;LOC_00010648;LOC_00010658;LOC_00010659;LOC_00010660;LOC_00010683;LOC_00010693;LOC_00010695;LOC_00010714;LOC_00010717;LOC_00010722
GO:0015075	monoatomic ion transmembrane transporter activity	298	7	6.43	1.0000	LOC_00010486;LOC_00010516;LOC_00010520;LOC_00010565;LOC_00010567;LOC_00010691;LOC_00010733
GO:0034483	heparan sulfate sulfotransferase activity	1	1	0.02	1.0000	LOC_00010731
GO:0015399	primary active transmembrane transporter activity	84	3	1.81	1.0000	LOC_00010504;LOC_00010505;LOC_00010707
GO:0022890	inorganic cation transmembrane transporter activity	170	7	3.67	1.0000	LOC_00010486;LOC_00010516;LOC_00010520;LOC_00010565;LOC_00010567;LOC_00010691;LOC_00010733
GO:0016972	thiol oxidase activity	3	1	0.06	1.0000	LOC_00010478
GO:0042578	phosphoric ester hydrolase activity	151	2	3.26	1.0000	LOC_00010589;LOC_00010659
GO:0016462	pyrophosphatase activity	367	9	7.92	1.0000	LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010542;LOC_00010594;LOC_00010595;LOC_00010657;LOC_00010707;LOC_00010719
GO:0015932	nucleobase-containing compound transmembrane transporter activity	13	3	0.28	1.0000	LOC_00010450;LOC_00010684;LOC_00010687
GO:0099604	ligand-gated calcium channel activity	2	1	0.04	1.0000	LOC_00010486
GO:0008324	monoatomic cation transmembrane transporter activity	216	7	4.66	1.0000	LOC_00010486;LOC_00010516;LOC_00010520;LOC_00010565;LOC_00010567;LOC_00010691;LOC_00010733
GO:0016453	C-acetyltransferase activity	1	1	0.02	1.0000	LOC_00010541
GO:0016866	intramolecular transferase activity	15	1	0.32	1.0000	LOC_00010553
GO:0017171	serine hydrolase activity	423	12	9.13	1.0000	LOC_00010501;LOC_00010509;LOC_00010510;LOC_00010513;LOC_00010518;LOC_00010539;LOC_00010591;LOC_00010601;LOC_00010715;LOC_00010716;LOC_00010723;LOC_00010730
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	94	1	2.03	1.0000	LOC_00010525
GO:0016868	intramolecular phosphotransferase activity	6	1	0.13	1.0000	LOC_00010553
GO:0031593	polyubiquitin modification-dependent protein binding	7	1	0.15	1.0000	LOC_00010554
GO:0140657	ATP-dependent activity	480	6	10.36	1.0000	LOC_00010483;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010542;LOC_00010707
GO:0015101	organic cation transmembrane transporter activity	4	1	0.09	1.0000	LOC_00010691
GO:0016853	isomerase activity	89	2	1.92	1.0000	LOC_00010514;LOC_00010553
GO:0043178	alcohol binding	7	1	0.15	1.0000	LOC_00010486
GO:0045182	translation regulator activity	104	3	2.24	1.0000	LOC_00010461;LOC_00010605;LOC_00010657
GO:0051119	sugar transmembrane transporter activity	22	1	0.47	1.0000	LOC_00010647
GO:0016859	cis-trans isomerase activity	26	1	0.56	1.0000	LOC_00010514
GO:0000030	mannosyltransferase activity	13	1	0.28	1.0000	LOC_00010697
GO:0004175	endopeptidase activity	563	13	12.15	1.0000	LOC_00010501;LOC_00010509;LOC_00010510;LOC_00010513;LOC_00010518;LOC_00010539;LOC_00010591;LOC_00010601;LOC_00010702;LOC_00010715;LOC_00010716;LOC_00010723;LOC_00010730
GO:0000033	alpha-1,3-mannosyltransferase activity	2	1	0.04	1.0000	LOC_00010697
GO:0052890	oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	10	1	0.22	1.0000	LOC_00010630
GO:0016791	phosphatase activity	120	1	2.59	1.0000	LOC_00010659
GO:0019899	enzyme binding	130	3	2.8	1.0000	LOC_00010484;LOC_00010595;LOC_00010661
GO:0015035	protein-disulfide reductase activity	9	1	0.19	1.0000	LOC_00010478
GO:0017111	ribonucleoside triphosphate phosphatase activity	349	9	7.53	1.0000	LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010542;LOC_00010594;LOC_00010595;LOC_00010657;LOC_00010707;LOC_00010719
GO:0016796	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	15	2	0.32	1.0000	LOC_00010429;LOC_00010660
GO:0015036	disulfide oxidoreductase activity	11	1	0.24	1.0000	LOC_00010478
GO:0016798	hydrolase activity, acting on glycosyl bonds	114	1	2.46	1.0000	LOC_00010525
GO:0008252	nucleotidase activity	8	1	0.17	1.0000	LOC_00010659
GO:0097367	carbohydrate derivative binding	1347	22	29.06	1.0000	LOC_00010433;LOC_00010443;LOC_00010483;LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010542;LOC_00010561;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010600;LOC_00010622;LOC_00010631;LOC_00010650;LOC_00010657;LOC_00010698;LOC_00010706;LOC_00010707;LOC_00010709;LOC_00010719
GO:0008253	5'-nucleotidase activity	4	1	0.09	1.0000	LOC_00010659
GO:0140677	molecular function activator activity	134	1	2.89	1.0000	LOC_00010500
GO:0140303	intramembrane lipid transporter activity	12	5	0.26	1.0000	LOC_00010562;LOC_00010568;LOC_00010571;LOC_00010572;LOC_00010573
GO:0042887	amide transmembrane transporter activity	3	1	0.06	1.0000	LOC_00010684
GO:0022853	active monoatomic ion transmembrane transporter activity	42	1	0.91	1.0000	LOC_00010691
GO:0022858	alanine transmembrane transporter activity	1	1	0.02	1.0000	LOC_00010691
GO:0004521	RNA endonuclease activity	124	2	2.68	1.0000	LOC_00010617;LOC_00010710
GO:0004112	cyclic-nucleotide phosphodiesterase activity	9	1	0.19	1.0000	LOC_00010589
GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	9	1	0.19	1.0000	LOC_00010589
GO:0000295	adenine nucleotide transmembrane transporter activity	2	1	0.04	1.0000	LOC_00010450
GO:0004527	exonuclease activity	38	4	0.82	1.0000	LOC_00010429;LOC_00010482;LOC_00010660;LOC_00010695
GO:1901981	phosphatidylinositol phosphate binding	44	1	0.95	1.0000	LOC_00010629
GO:0005543	phospholipid binding	84	3	1.81	1.0000	LOC_00010437;LOC_00010559;LOC_00010629
GO:0004529	DNA exonuclease activity	3	1	0.06	1.0000	LOC_00010429
GO:1990837	sequence-specific double-stranded DNA binding	68	2	1.47	1.0000	LOC_00010508;LOC_00010590
GO:0015291	secondary active transmembrane transporter activity	63	3	1.36	1.0000	LOC_00010450;LOC_00010691;LOC_00010733
GO:0015370	solute:sodium symporter activity	3	1	0.06	1.0000	LOC_00010691
GO:0015293	symporter activity	39	1	0.84	1.0000	LOC_00010691
GO:0015294	solute:monoatomic cation symporter activity	10	1	0.22	1.0000	LOC_00010691
GO:0005548	phospholipid transporter activity	13	6	0.28	1.0000	LOC_00010555;LOC_00010562;LOC_00010568;LOC_00010571;LOC_00010572;LOC_00010573
GO:0019205	nucleobase-containing compound kinase activity	18	1	0.39	1.0000	LOC_00010596
GO:0019207	kinase regulator activity	31	1	0.67	1.0000	LOC_00010453
GO:0015297	antiporter activity	20	1	0.43	1.0000	LOC_00010450
GO:0005488	binding	6585	124	142.07	1.0000	LOC_00010428;LOC_00010429;LOC_00010430;LOC_00010431;LOC_00010433;LOC_00010435;LOC_00010437;LOC_00010443;LOC_00010444;LOC_00010455;LOC_00010461;LOC_00010463;LOC_00010464;LOC_00010465;LOC_00010469;LOC_00010472;LOC_00010473;LOC_00010479;LOC_00010483;LOC_00010484;LOC_00010485;LOC_00010486;LOC_00010487;LOC_00010494;LOC_00010495;LOC_00010497;LOC_00010498;LOC_00010500;LOC_00010503;LOC_00010504;LOC_00010505;LOC_00010508;LOC_00010511;LOC_00010512;LOC_00010515;LOC_00010517;LOC_00010523;LOC_00010531;LOC_00010532;LOC_00010541;LOC_00010542;LOC_00010543;LOC_00010544;LOC_00010545;LOC_00010549;LOC_00010550;LOC_00010553;LOC_00010554;LOC_00010555;LOC_00010558;LOC_00010559;LOC_00010560;LOC_00010561;LOC_00010577;LOC_00010578;LOC_00010579;LOC_00010580;LOC_00010581;LOC_00010582;LOC_00010583;LOC_00010584;LOC_00010585;LOC_00010586;LOC_00010587;LOC_00010588;LOC_00010589;LOC_00010590;LOC_00010592;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010597;LOC_00010598;LOC_00010599;LOC_00010600;LOC_00010605;LOC_00010607;LOC_00010612;LOC_00010617;LOC_00010618;LOC_00010622;LOC_00010624;LOC_00010625;LOC_00010626;LOC_00010629;LOC_00010630;LOC_00010631;LOC_00010633;LOC_00010640;LOC_00010642;LOC_00010643;LOC_00010644;LOC_00010647;LOC_00010648;LOC_00010650;LOC_00010656;LOC_00010657;LOC_00010658;LOC_00010659;LOC_00010660;LOC_00010661;LOC_00010671;LOC_00010672;LOC_00010673;LOC_00010683;LOC_00010685;LOC_00010693;LOC_00010695;LOC_00010697;LOC_00010698;LOC_00010702;LOC_00010706;LOC_00010707;LOC_00010709;LOC_00010710;LOC_00010712;LOC_00010713;LOC_00010714;LOC_00010717;LOC_00010718;LOC_00010719;LOC_00010721;LOC_00010722;LOC_00010727
GO:0004518	nuclease activity	244	8	5.26	1.0000	LOC_00010429;LOC_00010473;LOC_00010482;LOC_00010545;LOC_00010617;LOC_00010660;LOC_00010695;LOC_00010710
GO:0017076	purine nucleotide binding	1195	18	25.78	1.0000	LOC_00010483;LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010542;LOC_00010561;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010622;LOC_00010631;LOC_00010650;LOC_00010657;LOC_00010698;LOC_00010706;LOC_00010707;LOC_00010719
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	74	1	1.6	1.0000	LOC_00010593
GO:0140096	catalytic activity, acting on a protein	1386	20	29.9	1.0000	LOC_00010458;LOC_00010478;LOC_00010501;LOC_00010509;LOC_00010510;LOC_00010513;LOC_00010514;LOC_00010518;LOC_00010539;LOC_00010561;LOC_00010591;LOC_00010601;LOC_00010658;LOC_00010659;LOC_00010702;LOC_00010706;LOC_00010715;LOC_00010716;LOC_00010723;LOC_00010730
GO:0004540	RNA nuclease activity	138	3	2.98	1.0000	LOC_00010617;LOC_00010660;LOC_00010710
GO:0140097	catalytic activity, acting on DNA	280	5	6.04	1.0000	LOC_00010429;LOC_00010473;LOC_00010517;LOC_00010545;LOC_00010648
GO:0003824	catalytic activity	4546	92	98.08	1.0000	LOC_00010429;LOC_00010438;LOC_00010439;LOC_00010440;LOC_00010441;LOC_00010449;LOC_00010457;LOC_00010458;LOC_00010469;LOC_00010470;LOC_00010473;LOC_00010478;LOC_00010482;LOC_00010485;LOC_00010496;LOC_00010501;LOC_00010504;LOC_00010505;LOC_00010509;LOC_00010510;LOC_00010513;LOC_00010514;LOC_00010517;LOC_00010518;LOC_00010525;LOC_00010526;LOC_00010527;LOC_00010528;LOC_00010529;LOC_00010530;LOC_00010531;LOC_00010533;LOC_00010534;LOC_00010535;LOC_00010536;LOC_00010537;LOC_00010538;LOC_00010539;LOC_00010541;LOC_00010542;LOC_00010544;LOC_00010545;LOC_00010549;LOC_00010550;LOC_00010553;LOC_00010561;LOC_00010563;LOC_00010574;LOC_00010575;LOC_00010576;LOC_00010589;LOC_00010591;LOC_00010593;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010601;LOC_00010609;LOC_00010610;LOC_00010617;LOC_00010621;LOC_00010630;LOC_00010631;LOC_00010637;LOC_00010638;LOC_00010648;LOC_00010657;LOC_00010658;LOC_00010659;LOC_00010660;LOC_00010671;LOC_00010672;LOC_00010673;LOC_00010683;LOC_00010689;LOC_00010690;LOC_00010694;LOC_00010695;LOC_00010697;LOC_00010698;LOC_00010702;LOC_00010705;LOC_00010706;LOC_00010707;LOC_00010710;LOC_00010715;LOC_00010716;LOC_00010717;LOC_00010719;LOC_00010723;LOC_00010730;LOC_00010731
GO:0140640	catalytic activity, acting on a nucleic acid	647	8	13.96	1.0000	LOC_00010429;LOC_00010473;LOC_00010517;LOC_00010545;LOC_00010617;LOC_00010648;LOC_00010660;LOC_00010710
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	31	3	0.67	1.0000	LOC_00010671;LOC_00010672;LOC_00010673
GO:0140098	catalytic activity, acting on RNA	341	3	7.36	1.0000	LOC_00010617;LOC_00010660;LOC_00010710
GO:0016817	hydrolase activity, acting on acid anhydrides	372	9	8.03	1.0000	LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010542;LOC_00010594;LOC_00010595;LOC_00010657;LOC_00010707;LOC_00010719
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	371	9	8	1.0000	LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010542;LOC_00010594;LOC_00010595;LOC_00010657;LOC_00010707;LOC_00010719
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	41	2	0.88	1.0000	LOC_00010689;LOC_00010690
GO:0030554	adenyl nucleotide binding	1020	12	22.01	1.0000	LOC_00010483;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010542;LOC_00010561;LOC_00010596;LOC_00010631;LOC_00010650;LOC_00010698;LOC_00010706;LOC_00010707
GO:0016755	aminoacyltransferase activity	104	2	2.24	1.0000	LOC_00010458;LOC_00010658
GO:0004532	RNA exonuclease activity	12	1	0.26	1.0000	LOC_00010660
GO:0030234	enzyme regulator activity	285	3	6.15	1.0000	LOC_00010453;LOC_00010500;LOC_00010506
GO:0015318	inorganic molecular entity transmembrane transporter activity	204	7	4.4	1.0000	LOC_00010486;LOC_00010516;LOC_00010520;LOC_00010565;LOC_00010567;LOC_00010691;LOC_00010733
GO:0016758	hexosyltransferase activity	71	1	1.53	1.0000	LOC_00010697
GO:0032561	guanyl ribonucleotide binding	184	6	3.97	1.0000	LOC_00010485;LOC_00010594;LOC_00010595;LOC_00010622;LOC_00010657;LOC_00010719
GO:0004536	DNA nuclease activity	12	1	0.26	1.0000	LOC_00010429
GO:0004888	transmembrane signaling receptor activity	308	3	6.65	1.0000	LOC_00010511;LOC_00010512;LOC_00010608
GO:0000268	peroxisome targeting sequence binding	1	1	0.02	1.0000	LOC_00010640
GO:0016780	phosphotransferase activity, for other substituted phosphate groups	16	1	0.35	1.0000	LOC_00010705
GO:0004930	G protein-coupled receptor activity	124	1	2.68	1.0000	LOC_00010608
GO:0016782	transferase activity, transferring sulphur-containing groups	39	1	0.84	1.0000	LOC_00010731
GO:0005416	amino acid:monoatomic cation symporter activity	1	1	0.02	1.0000	LOC_00010691
GO:0019887	protein kinase regulator activity	29	1	0.63	1.0000	LOC_00010453
GO:0015267	channel activity	230	6	4.96	1.0000	LOC_00010486;LOC_00010516;LOC_00010520;LOC_00010565;LOC_00010567;LOC_00010733
GO:0016835	carbon-oxygen lyase activity	35	1	0.76	1.0000	LOC_00010449
GO:0016836	hydro-lyase activity	33	1	0.71	1.0000	LOC_00010449
GO:0090482	vitamin transmembrane transporter activity	9	1	0.19	1.0000	LOC_00010647
GO:0016788	hydrolase activity, acting on ester bonds	570	12	12.3	1.0000	LOC_00010429;LOC_00010473;LOC_00010482;LOC_00010538;LOC_00010545;LOC_00010589;LOC_00010610;LOC_00010617;LOC_00010659;LOC_00010660;LOC_00010695;LOC_00010710
GO:0005048	signal sequence binding	7	1	0.15	1.0000	LOC_00010640
GO:0038023	signaling receptor activity	340	3	7.34	1.0000	LOC_00010511;LOC_00010512;LOC_00010608
GO:0032553	ribonucleotide binding	1157	18	24.96	1.0000	LOC_00010483;LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010542;LOC_00010561;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010622;LOC_00010631;LOC_00010650;LOC_00010657;LOC_00010698;LOC_00010706;LOC_00010707;LOC_00010719
GO:0032555	purine ribonucleotide binding	1148	18	24.77	1.0000	LOC_00010483;LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010542;LOC_00010561;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010622;LOC_00010631;LOC_00010650;LOC_00010657;LOC_00010698;LOC_00010706;LOC_00010707;LOC_00010719
GO:0008092	cytoskeletal protein binding	212	5	4.57	1.0000	LOC_00010483;LOC_00010543;LOC_00010650;LOC_00010656;LOC_00010727
GO:0032182	ubiquitin-like protein binding	27	1	0.58	1.0000	LOC_00010484
GO:0008094	ATP-dependent activity, acting on DNA	94	1	2.03	1.0000	LOC_00010517
GO:0090079	translation regulator activity, nucleic acid binding	98	2	2.11	1.0000	LOC_00010461;LOC_00010657
GO:0032559	adenyl ribonucleotide binding	974	12	21.01	1.0000	LOC_00010483;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010542;LOC_00010561;LOC_00010596;LOC_00010631;LOC_00010650;LOC_00010698;LOC_00010706;LOC_00010707
GO:0016772	transferase activity, transferring phosphorus-containing groups	678	9	14.63	1.0000	LOC_00010473;LOC_00010545;LOC_00010561;LOC_00010596;LOC_00010631;LOC_00010648;LOC_00010698;LOC_00010705;LOC_00010706
GO:0016773	phosphotransferase activity, alcohol group as acceptor	295	4	6.36	1.0000	LOC_00010561;LOC_00010596;LOC_00010631;LOC_00010706
GO:0140110	transcription regulator activity	323	6	6.97	1.0000	LOC_00010444;LOC_00010556;LOC_00010644;LOC_00010656;LOC_00010703;LOC_00010704
GO:0016779	nucleotidyltransferase activity	233	3	5.03	1.0000	LOC_00010473;LOC_00010545;LOC_00010648
GO:0008233	peptidase activity	789	13	17.02	1.0000	LOC_00010501;LOC_00010509;LOC_00010510;LOC_00010513;LOC_00010518;LOC_00010539;LOC_00010591;LOC_00010601;LOC_00010702;LOC_00010715;LOC_00010716;LOC_00010723;LOC_00010730
GO:0008236	serine-type peptidase activity	423	12	9.13	1.0000	LOC_00010501;LOC_00010509;LOC_00010510;LOC_00010513;LOC_00010518;LOC_00010539;LOC_00010591;LOC_00010601;LOC_00010715;LOC_00010716;LOC_00010723;LOC_00010730
GO:0003690	double-stranded DNA binding	84	2	1.81	1.0000	LOC_00010508;LOC_00010590
GO:0022834	ligand-gated channel activity	77	1	1.66	1.0000	LOC_00010486
GO:0022836	gated channel activity	102	1	2.2	1.0000	LOC_00010486
GO:0098772	molecular function regulator activity	355	3	7.66	1.0000	LOC_00010453;LOC_00010500;LOC_00010506
GO:0033218	amide binding	15	2	0.32	1.0000	LOC_00010586;LOC_00010588
GO:0046914	transition metal ion binding	1301	15	28.07	1.0000	LOC_00010429;LOC_00010430;LOC_00010464;LOC_00010495;LOC_00010515;LOC_00010531;LOC_00010549;LOC_00010550;LOC_00010618;LOC_00010644;LOC_00010648;LOC_00010658;LOC_00010683;LOC_00010693;LOC_00010714
GO:0016407	acetyltransferase activity	29	1	0.63	1.0000	LOC_00010541
GO:0016408	C-acyltransferase activity	2	1	0.04	1.0000	LOC_00010541
GO:0015276	ligand-gated monoatomic ion channel activity	77	1	1.66	1.0000	LOC_00010486
GO:0015278	intracellularly gated calcium channel activity	2	1	0.04	1.0000	LOC_00010486
GO:1901363	heterocyclic compound binding	1376	24	29.69	1.0000	LOC_00010469;LOC_00010483;LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010541;LOC_00010542;LOC_00010561;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010622;LOC_00010630;LOC_00010631;LOC_00010650;LOC_00010657;LOC_00010671;LOC_00010672;LOC_00010673;LOC_00010698;LOC_00010706;LOC_00010707;LOC_00010719
GO:0046943	carboxylic acid transmembrane transporter activity	7	1	0.15	1.0000	LOC_00010691
GO:0019900	kinase binding	33	2	0.71	1.0000	LOC_00010484;LOC_00010595
GO:0070001	aspartic-type peptidase activity	64	1	1.38	1.0000	LOC_00010702
GO:0019902	phosphatase binding	8	1	0.17	1.0000	LOC_00010661
GO:0019842	vitamin binding	60	1	1.29	1.0000	LOC_00010541
GO:0060589	nucleoside-triphosphatase regulator activity	131	2	2.83	1.0000	LOC_00010500;LOC_00010506
GO:0004386	helicase activity	164	1	3.54	1.0000	LOC_00010517
GO:0016740	transferase activity	1510	34	32.58	1.0000	LOC_00010439;LOC_00010440;LOC_00010441;LOC_00010458;LOC_00010470;LOC_00010473;LOC_00010496;LOC_00010526;LOC_00010527;LOC_00010528;LOC_00010529;LOC_00010530;LOC_00010533;LOC_00010534;LOC_00010535;LOC_00010536;LOC_00010541;LOC_00010545;LOC_00010561;LOC_00010596;LOC_00010609;LOC_00010631;LOC_00010637;LOC_00010648;LOC_00010658;LOC_00010671;LOC_00010672;LOC_00010673;LOC_00010697;LOC_00010698;LOC_00010705;LOC_00010706;LOC_00010717;LOC_00010731
GO:0016741	transferase activity, transferring one-carbon groups	184	1	3.97	1.0000	LOC_00010717
GO:0050839	cell adhesion molecule binding	11	1	0.24	1.0000	LOC_00010559
GO:1901505	carbohydrate derivative transmembrane transporter activity	9	2	0.19	1.0000	LOC_00010450;LOC_00010687
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	21	1	0.45	1.0000	LOC_00010478
GO:0016746	acyltransferase activity	286	18	6.17	1.0000	LOC_00010439;LOC_00010440;LOC_00010441;LOC_00010458;LOC_00010470;LOC_00010526;LOC_00010527;LOC_00010528;LOC_00010529;LOC_00010530;LOC_00010533;LOC_00010534;LOC_00010535;LOC_00010536;LOC_00010541;LOC_00010609;LOC_00010637;LOC_00010658
GO:0046873	metal ion transmembrane transporter activity	125	7	2.7	1.0000	LOC_00010486;LOC_00010516;LOC_00010520;LOC_00010565;LOC_00010567;LOC_00010691;LOC_00010733
GO:0000166	nucleotide binding	1314	23	28.35	1.0000	LOC_00010469;LOC_00010483;LOC_00010485;LOC_00010504;LOC_00010505;LOC_00010517;LOC_00010542;LOC_00010561;LOC_00010594;LOC_00010595;LOC_00010596;LOC_00010622;LOC_00010630;LOC_00010631;LOC_00010650;LOC_00010657;LOC_00010671;LOC_00010672;LOC_00010673;LOC_00010698;LOC_00010706;LOC_00010707;LOC_00010719
GO:0022803	passive transmembrane transporter activity	230	6	4.96	1.0000	LOC_00010486;LOC_00010516;LOC_00010520;LOC_00010565;LOC_00010567;LOC_00010733
GO:0022804	active transmembrane transporter activity	147	6	3.17	1.0000	LOC_00010450;LOC_00010504;LOC_00010505;LOC_00010691;LOC_00010707;LOC_00010733
GO:0015215	nucleotide transmembrane transporter activity	4	1	0.09	1.0000	LOC_00010450
GO:0015216	purine nucleotide transmembrane transporter activity	3	1	0.06	1.0000	LOC_00010450
